region,cui,nombre_pip,funcion,division_funcional,grupo_funcional,sector_responsable,brechas,opmi,uf,uei,uep,gps,departamento,provincia,distrito,centro_poblado,region.1
cusco,2163173,"MEJORAMIENTO DE LA OFERTA EDUCATIVA DE LA I.E. LEONCIO PRADO  DE HUAYOPATA RODEO, DISTRITO DE HUAYOPATA - LA CONVENCION - CUSCO",EDUCACIÓN,EDUCACIÓN BÁSICA,EDUCACIÓN SECUNDARIA,EDUCACION,"SERVICIO DE EDUCACIÓN SECUNDARIA
                                
                                
                                    PORCENTAJE DE UNIDADES PRODUCTORAS CON EL SERVICIO DE EDUCACIÓN SECUNDARIA CON CAPACIDAD INSTALADA INADECUADA
                                
                                
                                    LOCAL EDUCATIVO
                                
                                
                                    DISTRITAL
                                
                                
                                    151",OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUAYOPATA,UNIDAD FORMULADORA DE PERFILES DE PROYECTOS ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2164503,"INSTALACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE SISTEMA CONVENCIONAL EN EL SECTOR DE PUYCABAMBA ALTO DE LA COMUNIDAD CAMPESINA , DISTRITO DE OCONGATE - QUISPICANCHI - CUSCO",ENERGÍA,ENERGÍA ELÉCTRICA,DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,ENERGIA Y MINAS,"SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES
                                
                                
                                    PORCENTAJE DE VIVIENDAS EN EL ÁMBITO RURAL QUE NO CUENTAN CON SERVICIO ELÉCTRICO
                                
                                
                                    VIVIENDAS ATENDIDAS/AÑO
                                
                                
                                    DISTRITAL
                                
                                
                                    35",OPMI DE LA MUNICIPALIDAD DISTRITAL DE OCONGATE,UNIDAD FORMULADORA DE PERFILES DE PROYECTOS SNIP ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2164512,"INSTALACION DEL SERVICIO DE ENERGÍA ELÉCTRICA, MEDIANTE EL SISTEMA CONVENCIONAL EN LOS BARRIOS DE HUANACUYO Y ASOFRINA DE LA COMUNIDAD CAMPESINA PAMPACANCHA, DISTRITO DE OCONGATE - QUISPICANCHI - CUSCO",ENERGÍA,ENERGÍA ELÉCTRICA,DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,ENERGIA Y MINAS,"SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES
                                
                                
                                    PORCENTAJE DE VIVIENDAS EN EL ÁMBITO RURAL QUE NO CUENTAN CON SERVICIO ELÉCTRICO
                                
                                
                                    VIVIENDAS ATENDIDAS/AÑO
                                
                                
                                    DISTRITAL
                                
                                
                                    22",OPMI DE LA MUNICIPALIDAD DISTRITAL DE OCONGATE,UNIDAD FORMULADORA DE PERFILES DE PROYECTOS SNIP ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2172969,"RECUPERACIÓN DEL MONUMENTO VIRREINAL RELIGIOSO, TEMPLO PATRON SALVADOR DEL MUNDO, SAN SALVADOR - PROVINCIA CALCA - CUSCO",CULTURA Y DEPORTE,CULTURA,PATRIMONIO HISTÓRICO Y CULTURAL,CULTURA,"SERVICIO DE INTERPRETACIÓN CULTURAL
                                
                                
                                    PORCENTAJE DE BIENES INMUEBLES VIRREINALES Y REPUBLICANOS DECLARADOS PATRIMONIO CULTURAL DE LA NACIÓN EN CONDICIONES INADECUADAS PARA PRESTAR EL SERVICIO DE INTERPRETACIÓN CULTURAL
                                
                                
                                    BIEN INMUEBLE
                                
                                
                                    DISTRITAL
                                
                                
                                    1",OPMI DEL MINISTERIO DE CULTURA,UE 002 DIRECCIÓN DESCONCETRADA DE CULTURA CUSCO - OFICINA DE PLANEAMIENTO Y PRESUPUESTO ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2174841,"MEJORAMIENTO DEL SISTEMA DE RIEGO TECNIFICADO DEL SECTOR CCOCHA DE LA COMUNIDAD CAMPESINA DE VILLA TAHUAPALLCCA DEL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",AGROPECUARIA,RIEGO,RIEGO TECNIFICADO,AGRICULTURA Y RIEGO,"SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO
                                
                                
                                    PORCENTAJE DE SUPERFICIE AGRÍCOLA SIN RIEGO TECNIFICADO
                                
                                
                                    HA
                                
                                
                                    DISTRITAL
                                
                                
                                    42",OPMI DE LA MUNICIPALIDAD DISTRITAL DE COPORAQUE,OFICINA DE UNIDAD FORMULADORA DE PROYECTOS (UFMDCPQ002 - NESTOR MAZA QUIÑONES),- ( - ),-,0,0,0,0,0,cusco
cusco,2175271,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA APV AYARMA DISTRITO DE MOLLEPATA, PROVINCIA DE ANTA - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE ANTA,UNIDAD FORMULADORA DE PROYECTOS ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2176437,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE RIEGO TECNIFICADO DE LOS SECTORES ALTO CHILARANA, BAJO CHILARANA, MEDIO PISTACUYO DE LA COMUNIDAD CAMPESINA DE  APACHACCO, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",AGROPECUARIA,RIEGO,RIEGO TECNIFICADO,AGRICULTURA Y RIEGO,"SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO
                                
                                
                                    PORCENTAJE DE SUPERFICIE AGRÍCOLA SIN RIEGO TECNIFICADO
                                
                                
                                    HA
                                
                                
                                    DISTRITAL
                                
                                
                                    16",OPMI DE LA MUNICIPALIDAD DISTRITAL DE COPORAQUE,OFICINA DE UNIDAD FORMULADORA DE PROYECTOS (UFMDCPQ002 - NESTOR MAZA QUIÑONES),- ( - ),-,0,0,0,0,0,cusco
cusco,2177283,"INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN EL SECTOR DE SOL RADIANTE, DISTRITO DE QUELLOUNO - LA CONVENCION - CUSCO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    140
                                
                            
                            
                                
                                    SERVICIO DE AGUA POTABLE
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE AGUA POTABLE MEDIANTE RED PÚBLICA O PILETA PÚBLICA
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    140",OPMI DE LA MUNICIPALIDAD DISTRITAL DE QUELLOUNO,UNIDAD FORMULADORA DE PROYECTOS DE INVERSIÓN DE LA MUNICIPALIDAD DISTRITAL DE QUELLOUNO (LCVUFPIMDQ - LETICIA CONDORI VEGA),GERENCIA DE INFRAESTRUCTURA DE LA MUNICIPALIDAD DISTRITAL DE QUELLOUNO - (UEIMDQLL006 - EDWIN GUILLERMO FIASCUNARI PANTIGOZO),300753 - MUNICIPALIDAD DISTRITAL DE QUELLOUNO,0,0,0,0,0,cusco
cusco,2177376,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. PRIMARIA N 52139 DE LA CC.NN. PAMENCHARONI, ZONAL BAJO URUBAMBA, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI,DIVISION DE ESTUDIOS Y PROYECTOS DE LA GERENCIA DE INFRAESTRUCTURA ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2177738,"CREACION DEL PUENTE PASARELA CHOCORIARI, SOBRE EL RIO KIVITSARI, ZONAL BAJO URUBAMBA, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO",TRANSPORTE,TRANSPORTE TERRESTRE,VÍAS VECINALES,TRANSPORTES Y COMUNICACIONES,"SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA
                                
                                
                                    PORCENTAJE DE LA RED VIAL VECINAL NO PAVIMENTADA CON INADECUADOS NIVELES DE SERVICIO
                                
                                
                                    KM
                                
                                
                                    DISTRITAL
                                
                                
                                    0.06",OPMI DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI,UF DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI (UFMDE2022 - GUMERCINDA ISABEL FLORES MORALES),UEI DE LA MUNICIPALIDAD DISTRITAL DE MEGANTONI - (UEIGIILAB - IVAN LUIS ALVAREZ BEJAR),300749 - MUNICIPALIDAD DISTRITAL DE ECHARATE,0,0,0,0,0,cusco
cusco,2177869,"MEJORAMIENTO DEL SERVICIO DE SANEAMIENTO BÁSICO INTEGRAL EN LA LOCALIDAD DE SANTA ROSA, DISTRITO DE SANTA TERESA - LA CONVENCION - CUSCO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    50.20
                                
                            
                            
                                
                                    SERVICIO DE AGUA POTABLE
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE AGUA POTABLE MEDIANTE RED PÚBLICA O PILETA PÚBLICA
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    28.30",OPMI DE LA MUNICIPALIDAD DISTRITAL DE SANTA TERESA,GERENCIA GENERAL - UNIDAD FORMULADORA ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2178165,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES BELLAVISTA,ESTACION Y CHECACUPE, DISTRITO DE CHECACUPE - CANCHIS - CUSCO",TRANSPORTE,TRANSPORTE URBANO,VÍAS URBANAS,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","SERVICIO DE MOVILIDAD URBANA
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN URBANA SIN ACCESO A LOS SERVICIOS DE MOVILIDAD URBANA A TRAVÉS DE PISTAS Y VEREDAS
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    317",OPMI DE LA MUNICIPALIDAD DISTRITAL DE CHECACUPE,UF DE LA MUNICIPALIDAD DISTRITAL DE CHECACUPE (MDCHEUF - ALEX YAURI AGUILAR),UEI DE LA MUNICIPALIDAD DISTRITAL DE CHECACUPE - (UEIGIMDCH - MANGLIO JAVIER CARRASCO DIAZ),300725 - MUNICIPALIDAD DISTRITAL DE CHECACUPE,0,0,0,0,0,cusco
cusco,2179199,"AMPLIACION MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y CONSTRUCCION DE MODULOS SANITARIOS CON ARRASTRE HIDRAULICO EN LA C. C. DE PAYLABAMBA, ANEXO ALTO PAYLABAMBA, DISTRITO DE YANATILE - CALCA - CUSCO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","SERVICIO POR DEFINIR
                                
                                
                                    INDICADOR DE BRECHA POR DEFINIR
                                
                                
                                    UNIDAD DE MEDIDA POR DEFINIR
                                
                                
                                    DISTRITAL
                                
                                
                                    15
                                
                            
                            
                                
                                    SERVICIO POR DEFINIR
                                
                                
                                    INDICADOR DE BRECHA POR DEFINIR
                                
                                
                                    UNIDAD DE MEDIDA POR DEFINIR
                                
                                
                                    DISTRITAL
                                
                                
                                    12
                                
                            
                            
                                
                                    SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    156",OPMI DE LA MUNICIPALIDAD DISTRITAL DE YANATILE,UNIDAD FORMULADORA ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2179530,"CONSTRUCCION TROCHA CARROZABLE DE CCOTOMARCA - SAN FRANCISCO - SANTA ANA, DISTRITO DE MOLLEPATA, PROVINCIA DE ANTA - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE ANTA,UNIDAD FORMULADORA DE PROYECTOS ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2180376,"INSTALACIÓN DE LOSA DE RECREACIÓN MULTIUSO EN LA COMUNIDAD DE HUAMA - PONGOPATA DEL DISTRITO DE LAMAY, PROVINCIA DE CALCA, DEPARTAMENTO DEL CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PISAC,UNIDAD FORMULADORA DE LA MUNICIPALIDAD DISTRITAL DE PISAC  ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2180821,"INSTALACION DEL SISTEMA DE AGUA SEGURA Y LETRINAS EN EL SECTOR DE SANTO DOMINGO, DISTRITO DE SANTA TERESA - LA CONVENCION - CUSCO",SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    50.20
                                
                            
                            
                                
                                    SERVICIO DE AGUA POTABLE
                                
                                
                                    PORCENTAJE DE LA POBLACIÓN RURAL SIN ACCESO AL SERVICIO DE AGUA POTABLE MEDIANTE RED PÚBLICA O PILETA PÚBLICA
                                
                                
                                    PERSONAS
                                
                                
                                    DISTRITAL
                                
                                
                                    28.30",OPMI DE LA MUNICIPALIDAD DISTRITAL DE SANTA TERESA,GERENCIA GENERAL - UNIDAD FORMULADORA ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2181654,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN EN  LA I.E. INTEGRADA N 38615 DE LA COMUNIDAD DE PALESTINA ALTA, DEL CENTRO POBLADO DE CHIRUMPIARI, DISTRITO DE KIMBIRI - LA CONVENCION - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD DISTRITAL DE KIMBIRI,OFICINA DE FORMULACIÓN DE PROYECTOS ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2182360,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD EN LA CALLE QENCO CIUDAD DE LARES , DISTRITO DE LARES, PROVINCIA DE CALCA - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CALCA,GERENCIA MUNICIPAL ( -  ),- ( - ),-,0,0,0,0,0,cusco
cusco,2184668,"INSTALACION DE ALERTAS TEMPRANAS FRENTE A LOS POTENCIALES EFECTOS NEGATIVOS DE LA RADIACION ULTRAVIOLETA, EN LAS I.E N 64444, 501353, 50982, 501163 DE LA ZONAL DE KEPASHIATO, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO",,,,,,OPMI DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI,UF DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI (UFMDE2022 - GUMERCINDA ISABEL FLORES MORALES),UEI DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI - (GDSSMDE2022 - orlando huaracha diaz),300749 - MUNICIPALIDAD DISTRITAL DE ECHARATE,0,0,0,0,0,cusco
