region,cui,nombre_pip,monto_inversion,monto_actualizado,fecha_ultimamodificacion
cusco,2247597,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE RAQUEL EN LA APV. PUCUTUPAMPA, DISTRITO DE SANTIAGO - CUSCO - CUSCO","S/. 603,188.18","S/. 725,599.29",23/09/2021 08:48:35 a.m.
cusco,2247656,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y DESAGÜE EN LA LOCALIDAD DE LLUSCO, DISTRITO DE LLUSCO - CHUMBIVILCAS - CUSCO","S/. 6,611,146.00","S/. 6,712,129.58",11/04/2018 08:35:51 p.m.
cusco,2247672,"CONSTRUCCION DEL CAMINO VECINAL EN EL SECTOR PROGRESO DE LA COMUNIDAD CAMPESINA DE ALTO AYRACCOLLANA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 2,140,096.00",S/. 0.00,
cusco,2247728,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN DE EXCRETAS EN LOS SECTORES DE RIO BLANCO Y RIOJA DE LA CUENCA DE SAN MIGUEL, DISTRITO DE VILCABAMBA - LA CONVENCION - CUSCO","S/. 1,363,276.00","S/. 1,429,775.24",
cusco,2247883,"CONSTRUCCION DEL CAMINO VECINAL EN LOS SECTORES PUCACANCHA, HANANOCCA, CHUÑONIO, TOTORA, CHOCCO Y SELLUYO DE LA COMUNIDAD CAMPESINA DE MAMANIHUAYTA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 2,902,559.00","S/. 3,285,418.53",29/09/2021 02:09:14 p.m.
cusco,2248037,"INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO EN LOS 14 SECTORES DE LA COMUNIDAD CAMPESINA DE ACHAHUI, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 4,362,227.00","S/. 6,129,424.73",16/12/2021 05:58:04 p.m.
cusco,2248038,"INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO N LOS 15 SECTORES DE LA COMUNIDAD CAMPESINA DE URINSAYA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 7,169,426.00","S/. 9,866,525.91",29/09/2021 03:05:39 p.m.
cusco,2248096,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE VIRGEN DEL CARMEN Y CALLES ALEDAÑAS DE ACCESO AL SECTOR DE PINTOBAMBA GRANDE, DISTRITO DE SANTA ANA, PROVINCIA DE LA CONVENCION - CUSCO","S/. 3,440,332.00","S/. 3,046,249.33",27/11/2018 12:45:23 p.m.
cusco,2248178,"MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACIÓN DE LETRINAS EN EL SECTOR DE HATUMPAMPA BAJA, DISTRITO DE SANTA TERESA - LA CONVENCION - CUSCO","S/. 509,339.00","S/. 938,255.96",14/11/2018 03:05:55 p.m.
cusco,2248240,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN LA INSTITUCIÓN EDUCATIVA N50502 EN LA COMUNIDAD DE CJUNUCUNCA DEL DISTRITO DE URCOS, PROVINCIA DE QUISPICANCHI - CUSCO","S/. 1,544,720.00","S/. 1,946,944.60",14/01/2021 05:47:10 p.m.
cusco,2248457,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DEL CENTRO POBLADO DE PUENTE CENTRAL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 9,373,226.00",S/. 0.00,
cusco,2248495,"INSTALACION DEL SISTEMA DE RIEGO EN EL SECTOR SILLUYOC DE LA COMUNIDAD CAMPESINA DE MAMANIHUAYTA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 1,599,712.00","S/. 1,425,703.45",22/06/2020 10:09:14 a.m.
cusco,2248497,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN SECUNDARIA DE LA INSTITUCIÓN EDUCATIVA PITIRINKENI CENTRAL, DE LA COMUNIDAD NATIVA ASHANINKA PITIRINQUINI CENTRAL, DEL CENTRO POBLADO MANTARO, DISTRITO DE PICHARI - LA CONVENCION - CUSCO","S/. 2,978,864.00","S/. 8,516,624.41",29/09/2021 03:20:40 p.m.
cusco,2248502,"INSTALACION DEL SISTEMA DE RIEGO POR ASPERSIÓN EN EL ANEXO DE VIZCACHANI YANAPUJRO DE LA COMUNIDAD DE LLIQUE CURAHUATA, DEL DISTRITO DE SANTO TOMAS, PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 241,844.15","S/. 368,656.35",21/05/2019 10:50:27 a.m.
cusco,2248526,"CONSTRUCCION DEL  CAMINO VECINAL EN LOS SECTORES CHILLA, ANTACCOLLO Y PUTIS PUNKU DE LA COMUNIDAD CAMPESINA DE JATTARANA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 2,996,615.00","S/. 3,739,120.42",15/02/2022 09:43:15 a.m.
cusco,2248577,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS CON ARRASTRE HIDRAULICO EN LOS SECTORES DE SAN JOSE, CENTRO, PAMPAMARCA Y CHAPARRAL DE LA C.C DE MELLOTOTORA, DISTRITO DE SANTO TOMAS, PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 1,687,459.00","S/. 3,027,532.03",02/10/2021 09:27:31 p.m.
cusco,2248677,"AMPLIACION Y MEJORAMIENTO DE SISTEMAS DE AGUA POTABLE E INSTALACIÓN DE LETRINAS CON ARRASTRE HIDRÁULICO EN LOS SECTORES COMUNALES RIJRAYOC, ANTAHUNCO, ISCUCUSANA, CARCEL CANCHA, CCOLLANA, PORCHÓN, CHULLUNQUÍA, FAUSE. C.C CCOLLANA CONDES DISTRITO DE SANTO TOMAS, PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 2,372,439.00","S/. 3,764,253.39",26/01/2022 02:31:03 p.m.
cusco,2248690,"CREACION DEL SISTEMA DE RIEGO EN LOS 19 SECTORES DE LA COMUNIDAD CAMPESINA DE CCAMANOCCA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 2,463,919.00","S/. 4,447,348.60",02/12/2020 03:27:38 p.m.
cusco,2248839,"MEJORAMIENTO DEL SISTEMA DE RIEGO EN EL SECTOR TASTACHACCA DE LA COMUNIDAD CAMPESINA DE  QQUEROCCOLLANA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 2,430,293.00","S/. 3,598,060.58",08/02/2022 11:43:26 a.m.
cusco,2249059,"MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO BÁSICO INTEGRAL DE LA COMUNIDAD DE SACHAC Y ANEXO CALLACUNCA, COMUNIDAD CAMPESINA DE PATA SACHAC Y LLACTASACHAC DEL DISTRITO DE QUIQUIJANA - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO","S/. 2,479,194.65","S/. 3,283,805.63",20/10/2021 11:13:12 a.m.
cusco,2249270,"CREACION DEL SISTEMA DE RIEGO EN LOS SECTORES DE BELLAVISTA, CHIRIBAMBA Y RAMPAC PUTACCA DEL  DISTRITO DE MOLLEPATA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO","S/. 11,378,999.81",S/. 0.00,
cusco,2249396,"MEJORAMIENTO DE LA CARRETERA COLQUEMARCA SECTOR SIJAKASA DE LA COMUNIDAD AHUICHANTA HUISURAY AL SECTOR URAPUGYO (RIO CCOCHA) COMUNIDAD DE URUBAMBA,  DISTRITO DE COLQUEMARCA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 9,859,464.53","S/. 8,172,229.52",09/02/2022 04:12:39 p.m.
cusco,2249465,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO BÁSICO INTEGRAL EN LA COMUNIDAD CAMPESINA DE SANTA ROSA DE IHUINA, DISTRITO DE POMACANCHI - ACOMAYO - CUSCO","S/. 1,009,186.00","S/. 2,030,777.35",30/09/2021 04:30:28 p.m.
cusco,2249838,"INSTALACION DEL SISTEMA DE RIEGO POR ASPERSIÓN EN EL SECTOR HUISURAY DE LA COMUNIDAD CAMPESINA DE AHUICHANTA-HUISURAY DISTRITO DE COLQUEMARCA, PROVINCIA DE CHUMBIVILCAS","S/. 538,970.00","S/. 762,428.95",14/12/2020 01:37:34 p.m.
cusco,2249847,"AMPLIACION DE LA COBERTURA DEL SERVICIO DE ATENCION INTEGRAL A NIÑOS Y NIÑAS MENORES A 36 MESES EN LOS DISTRITOS DE YANAOCA, TUPAC AMARU, QUEHUE Y PAMPAMARCA DE LA PROVINCIA DE CANAS, DEPARTAMENTO DEL CUSCO","S/. 9,070,554.00",S/. 0.00,
cusco,2249848,INSTALACION DE PLANTACIONES FORESTALES EN AREAS NO INTERVENIDAS EN LAS PROVINCIAS DE CALCA Y URUBAMBA DE LA REGIÓN CUSCO,"S/. 9,544,561.00","S/. 11,506,293.76",30/11/2020 04:04:35 p.m.
cusco,2249944,"INSTALACION MEJORAMIENTO Y AMPLIACIÓN DE SERVICIOS EDUCATIVOS DEL NIVEL INICIAL ESCOLARIZADO CICLO II DE LAS I.E.I. CREADAS EN LOS AÑOS 2009 AL 2012 EN LAS PROVINCIAS DE CANAS, ACOMAYO Y PARURO - DEPARTAMENTO CUSCO","S/. 39,439,958.00","S/. 28,499,450.96",16/02/2022 04:48:26 p.m.
cusco,2250007,"MEJORAMIENTO E INSTALACIÓN DE SERVICIOS TURÍSTICOS PÚBLICOS EN EL RECORRIDO DEL ATRACTIVO TURÍSTICO MONUMENTO ARQUEOLÓGICO DE PISAQ DISTRITO DE PISAQ, PROVINCIA DE CALCA, DEPARTAMENTO DEL CUSCO","S/. 38,544,367.00","S/. 38,167,946.13",28/09/2021 02:03:04 p.m.
cusco,2250016,"MEJORAMIENTO DE SERVICIOS TURÍSTICOS  DE OBSERVACIÓN DEL PAISAJE INTEGRAL DEL CUSCO -  CIRCUITO VALLE SAGRADO, DISTRITOS SAN SEBASTIAN, PISAC Y HUAYLLABAMBA, DE LAS PROVINCIAS CUSCO, CALCA YURUBAMBA, DEPARTAMENTO DE CUSCO","S/. 2,940,130.00","S/. 3,825,391.42",28/09/2021 04:46:33 p.m.
cusco,2250308,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA Y SECUNDARIA EN LA I.E. 56006 GAONA CISNEROS DEL  DISTRITO DE SICUANI, PROVINCIA DE CANCHIS - CUSCO","S/. 5,861,037.00","S/. 9,045,104.96",21/06/2019 02:16:04 a.m.
cusco,2250632,"MEJORAMIENTO DE LA CAPACIDAD PRESTADORA DE SERVICIOS EN LA FORMACION ACADEMICA DE LA CARRERA PROFESIONAL DE MEDICINA VETERINARIA DE LA UNSAAC EN SU SEDE ESPINAR, DISTRITO Y PROVINCIA DE ESPINAR, DEPARTAMENTO DEL CUSCO","S/. 9,703,367.00","S/. 11,637,360.11",25/10/2018 03:06:41 p.m.
cusco,2251091,"INSTALACION DE SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DE WARMILLACTA-HAUCCANI-QUINUACANCHA-CENTRAL-ROSASPATA-HUAYNAPATA, COMUNIDADES CAMPESINAS DE TINTEC, TAHUANTINSUYO Y HUAYNAPATA BAJA, DISTRITO Y PROVINCIA PAUCARTAMBO-CUSCO","S/. 2,377,676.00","S/. 4,814,934.14",29/12/2021 03:44:48 p.m.
cusco,2252400,"MEJORAMIENTO DE LAS CONDICIONES PARA EL DESARROLLO DE LAS PRACTICAS DEPORTIVAS Y CULTURALES EN LA APV TUPAC AMARU, DEL DISTRITO DE URCOS, PROVINCIA DE QUISPICANCHI - CUSCO","S/. 1,196,873.45","S/. 1,250,010.95",
cusco,2253711,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL ACCESO PRINCIPAL Y LA CALLE JERUSALEN DE LA APV. JERUSALEN, DISTRITO DE SAN SEBASTIAN - CUSCO - CUSCO","S/. 329,228.94","S/. 419,407.50",16/11/2018 12:03:28 p.m.
cusco,2253812,"MEJORAMIENTO DE LOS SERVICIOS CULTURALES DEL PATRIMONIO HISTORICO Y CULTURAL EN LA DIRECCION DESCONCENTRADA DE CULTURA CUSCO, PROVINCIA DE CUSCO, DEPARTAMENTO DE CUSCO","S/. 142,877,799.00","S/. 177,041,435.15",26/04/2021 10:59:30 a.m.
cusco,2254333,"CREACION DEL CAMINO VECINAL ENTRE LA COMUNIDAD DE CATARATA Y EL ANEXO  DE INKA PATA, DEL CENTRO POBLADO CATARATA, DISTRITO DE PICHARI - LA CONVENCION - CUSCO","S/. 5,149,281.00","S/. 8,973,773.42",30/11/2021 04:56:27 p.m.
cusco,2254421,"RECUPERACION DEL MONUMENTO TEMPLO SANTIAGO APOSTOL DE KUÑOTAMBO, DISTRITO DE RONDOCAN, PROVINCIA DE ACOMAYO, DEPARTAMENTO DE CUSCO","S/. 4,829,137.00","S/. 5,609,988.01",15/11/2018 03:59:22 p.m.
cusco,2255138,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS VIAS LOCALES INTERNAS DE LA APV JAVIER HERAUD PEREZ, DISTRITO DE SAN SEBASTIAN - CUSCO - CUSCO","S/. 1,992,583.00","S/. 3,524,918.21",29/09/2021 08:32:46 p.m.
cusco,2255860,"MEJORAMIENTO DEL SERVICIO DE SALUD DEL PUESTO DE SALUD DE MONTETONI- MICRO RED  KAMISEA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO","S/. 8,194,071.00","S/. 10,740,863.49",21/10/2020 04:35:08 p.m.
cusco,2256125,"MEJORAMIENTO DE LOS SERVICIOS MUNICIPALES DE LA MUNICIPALIDAD DE CANCHIS, PROVINCIA DE CANCHIS - CUSCO","S/. 14,846,434.00","S/. 16,970,395.25",29/12/2021 11:45:50 a.m.
cusco,2256324,"MEJORAMIENTO DEL SERVICIO DE SALUD DEL PUESTO DE SALUD DE CHOCORIARI - MICRORRED KAMISEA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO","S/. 6,900,443.00","S/. 8,635,985.39",17/12/2021 09:18:28 a.m.
cusco,2257064,"MEJORAMIENTO DEL SERVICIO DE SALUD DEL PUESTO DE SALUD DE SHIVANKORENI - MICRO RED DE KAMISEA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO","S/. 6,792,034.00","S/. 9,283,238.09",17/11/2021 05:17:25 p.m.
cusco,2257422,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA I.E. NIVEL PRIMARIO N 50294 DE LA CC.NN. DE KIRIGUETI, BAJO URUBAMBA NORTE, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO","S/. 15,817,269.00","S/. 18,017,813.06",03/02/2022 11:43:34 a.m.
cusco,2257463,"MEJORAMIENTO DEL SERVICIO DE SALUD DEL PUESTO DE SALUD DE CASHIRIARI - MICRORRED  KAMISEA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO","S/. 7,250,525.00","S/. 11,989,729.73",27/01/2022 09:37:19 a.m.
cusco,2257563,"MEJORAMIENTO DEL SERVICIO DE SALUD DEL PUESTO DE SALUD DE CAMANA - MICRORRED KAMISEA, DISTRITO DE MEGANTONI - LA CONVENCION - CUSCO","S/. 7,806,066.00","S/. 10,478,107.99",23/10/2021 09:58:35 a.m.
cusco,2258426,"CREACION DE LA ACTIVIDAD TURISTICA Y FORTALECIEMIENTO DE LA IDENTIDAD CULTURAL EN EL , DISTRITO DE CHECACUPE - CANCHIS - CUSCO","S/. 566,829.35","S/. 824,436.01",15/08/2018 11:52:24 a.m.
cusco,2259361,"MEJORAMIENTO DE OPORTUNIDADES PARA LA INCLUSION SOCIAL EDUCATIVA DE LA POBLACION ESCOLAR RURAL EN LAS ZONALES DE SANTA MARIA, MARANURA, HUALLPAMAYTA, UCHUMAYO Y MANDOR, DISTRITO DE MARANURA - LA CONVENCION - CUSCO","S/. 1,925,811.00","S/. 1,920,823.42",19/08/2019 04:49:09 p.m.
cusco,2259802,"CREACION DEL LOCAL MULTIUSOS EN LA COMUNIDAD DE TOTORA ALTA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 550,611.56","S/. 770,855.00",
cusco,2260265,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE EDUCACIÓN PRIMARIA EN LA INSTITUCIÓN EDUCATIVA N 38568 DE LA COMUNIDAD DE OTARI NATIVO, CENTRO POBLADO DE PUERTO MAYO, DISTRITO DE PICHARI - LA CONVENCION - CUSCO","S/. 2,930,336.00","S/. 4,734,597.78",29/09/2021 01:01:53 p.m.
cusco,2260420,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS A TRAVES DEL FORTALECIMIENTO DE COMPETENCIAS EDUCATIVAS EN LAS INSTITUCIONES EDUCATIVAS DEL, DISTRITO DE MARANURA - LA CONVENCION - CUSCO","S/. 3,141,936.00","S/. 2,752,592.12",04/10/2019 01:35:04 p.m.
cusco,2260497,"MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA E INSTALCION DE BIODIGESTORES Y CASETAS DE BAÑO EN EL SECTOR DE ACCOPUGIO DE LA COMUNIDAD DE CHAQUEPAY, DISTRITO DE HUAROCONDO - ANTA - CUSCO","S/. 828,100.93","S/. 878,237.64",27/09/2021 10:41:14 a.m.
cusco,2260562,"INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LA COMUNIDAD DE ALTO PANGOA - ZONAL IVOCHOTE, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO","S/. 1,357,568.00","S/. 1,320,045.41",11/02/2022 02:43:03 p.m.
cusco,2261019,"CREACION DEL SISTEMA DE VIDEO VIGILANCIA Y PATRULLAJE  EN OCOBAMBA, DISTRITO DE OCOBAMBA - LA CONVENCION - CUSCO","S/. 2,490,608.00","S/. 3,153,547.59",01/08/2018 12:22:23 p.m.
cusco,2261103,"MEJORAMIENTO DE LOS SERVICIOS Y CAPACIDADES DE PROMOCION Y COMERCIO DE LOS PRODUCTORES AGROINDUSTRIALES, PECUARIOS Y ARTESANALES EN LA, PROVINCIA DE CANCHIS - CUSCO","S/. 3,322,691.00","S/. 3,151,684.68",04/10/2021 12:20:41 p.m.
cusco,2261201,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE EDUCACION PRIMARIA EN LA INSTITUCION EDUCATIVA N 38824 DE LA COMUNIDAD DE TARANCATO, DISTRITO DE PICHARI - LA CONVENCION - CUSCO","S/. 2,631,392.00","S/. 3,376,086.29",06/01/2022 09:42:50 a.m.
cusco,2264229,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AV. GRAU DESDE LA AV. CENTENARIO HASTA EL INGRESO A LA ZONA DE ZARZUELA PARTE BAJA, ENTRE LOS DISTRITOS DE SANTIAGO Y CUSCO, PROVINCIA DE CUSCO - CUSCO","S/. 9,940,969.00","S/. 11,578,653.76",22/11/2021 10:48:06 a.m.
cusco,2264608,"CONSTRUCCION DEL PUENTE CARROZABLE ORCCOMA SOBRE EL RÍO ORCCOMA EN LA COMUNIDAD CAMPESINA HANANSAYA ORCCOMA DISTRITO DE SANTO TOMÁS , PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 3,070,605.00","S/. 3,763,279.16",30/09/2021 03:27:41 p.m.
cusco,2264693,"MEJORAMIENTO DEL SERVICIO DE INFORMACION CATASTRAL URBANO DEL DISTRITO DE SICUANI DE LA, PROVINCIA DE CANCHIS - CUSCO","S/. 6,400,666.00","S/. 9,279,528.07",28/12/2021 11:33:40 a.m.
cusco,2264956,"MEJORAMIENTO DE LA CAPACIDAD PRODUCTIVA EN LA CRIANZA DE CUYES EN LAS COMUNIDADES DE CHINLLAHUACHO, AYAVIRI, TAMBOHUILLCA, PAMPACONGA, SONDORF, TOMACAYA, CCOLLPACCATA, MISQUIYACU, CCOYLLOR, URACA-IGUSPAMPA Y CHONTA, DISTRITO DE LIMATAMBO - ANTA - CUS","S/. 1,175,446.12","S/. 1,512,440.82",22/09/2021 03:39:34 p.m.
cusco,2265576,"MEJORAMIENTO DEL CAMPO DEPORTIVO RECREACIONAL DEL CENTRO POBLADO DE COPORAQUE, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 681,319.09","S/. 953,750.00",
cusco,2265700,"AMPLIACION DEL LA CAPACIDAD OPERATIVA DEL EQUIPO DE MAQUINARIA PARA LA INTEGRACION DE LOS CAMINOS EN, DISTRITO DE CHALLABAMBA - PAUCARTAMBO - CUSCO","S/. 2,220,579.00","S/. 5,219,581.97",30/09/2021 11:39:02 a.m.
cusco,2265826,"INSTALACION DE MÓDULOS DE SANEAMIENTO BÁSICO DE LOS SECTORES DE CALLQUI,CCASAPAMPA,AMAYUNCA  Y HUANCCOLLANCCAY DE LA COMUNIDAD CAMPESINA DE LLAMPA, DISTRITO DE QUIQUIJANA - QUISPICANCHI - CUSCO","S/. 1,154,993.57","S/. 1,154,993.57",
cusco,2266179,"AMPLIACIÓN DEL SERVICIO DE ENERGÍA ELÉCTRICA MEDIANTE MINICENTRAL HIDROELÉCTRICA DE 1MW, EN EL  C.P. DE AMACHO, DISTRITO DE MARCAPATA, PROVINCIA QUISPICANCHI, REGIÓN CUSCO","S/. 8,174,260.00",S/. 0.00,
cusco,2266432,"MEJORAMIENTO DEL NIVEL DE CONOCIMIENTO TECNICO PRODUCTIVO DE LOS PRODUCTORES DE FRUTAS DE INTERES COMERCIAL EN LOS SECTORES POTENCIALES, DISTRITO DE LIMATAMBO - ANTA - CUSCO","S/. 1,702,978.00","S/. 1,967,535.90",22/09/2021 03:36:38 p.m.
cusco,2266520,"MEJORAMIENTO DE LA CALIDAD DE PRESTACION DE LOS SERVICIOS DE APOYO A LA CADENA PRODUCTIVA DEL GANADO VACUNO EN EL, DISTRITO DE HUANOQUITE - PARURO - CUSCO","S/. 2,187,830.00","S/. 2,660,464.10",01/10/2021 09:12:44 a.m.
cusco,2266761,"MEJORAMIENTO DE LAS CAPACIDADES EN ESTRATEGIA DE ENSEÑANZA Y APRENDIZAJE DE LA POBLACION ESTUDIANTIL DEL, DISTRITO DE CHALLABAMBA - PAUCARTAMBO - CUSCO","S/. 1,161,257.00","S/. 1,527,096.08",30/09/2021 09:40:01 a.m.
cusco,2267071,"MEJORAMIENTO DE LA COMPETITIVIDAD COMERCIAL DE LA CADENA  PRODUCTIVA  DE CUY  DEL, DISTRITO DE MARCAPATA - QUISPICANCHI - CUSCO","S/. 1,694,812.00","S/. 1,694,812.00",31/08/2019 02:17:08 p.m.
cusco,2267153,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL DE CAMINOS DE HERRADURA DENTRO DE LA COMUNIDAD DE HUASCABAMBA DISTRITO DE CCAPACMARCA, PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 639,486.66","S/. 652,580.00",
cusco,2267690,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO  EN LOS SECTORES DE TUNSUMA Y SIHUA DE LA C.C HUANACO, DISTRITO DE LIVITACA - CHUMBIVILCAS - CUSCO","S/. 2,734,041.00","S/. 3,939,985.09",24/09/2021 01:12:57 p.m.
cusco,2267738,"MEJORAMIENTO DE LA CAPACIDAD TECNICO PRODUCTIVA DE LOS PRODUCTORES DE GANADO VACUNO EN LAS COMUNIDADES DE PAMPAHUAYLLA, URATARI, PAMPACONGA, SONDRF, TARAWASI, MISQUIYACO, COYLLOR Y CHONTA, DISTRITO DE LIMATAMBO - ANTA - CUSCO","S/. 1,780,269.00","S/. 1,814,327.64",22/09/2021 03:42:41 p.m.
cusco,2268212,"MEJORAMIENTO Y AMPLIACION DEL CAMINO VECINAL INGATA - URAY INGATA CHAMACA, DISTRITO DE CHAMACA - CHUMBIVILCAS - CUSCO","S/. 12,724,697.00","S/. 13,621,286.09",22/12/2020 11:54:21 a.m.
cusco,2268277,"AMPLIACION DE LA FRONTERA AGRICOLA, MITIGACION AL CAMBIO CLIMATICO Y DESARROLLO DE CULTIVOS EN EL DISTRITO DE SANTO TOMAS, PROVINCIA DE CHUMBIVILCAS - CUSCO","S/. 9,998,688.00","S/. 8,609,206.52",08/11/2019 05:38:55 p.m.
cusco,2268401,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO, EN LA ASOCIACION PRO VIVIENDA PROLONGACION AV. SICUANI, ASOCIACION DE PROPIETARIOS REAL FELIPE, ASOCIACION 5 DE OCTUBRE DEL BARRIO SAN FELIPE Y LA ASOCIACION DE PROPIETARIOS RICARDO CORNEJO SANCHES DEL DISTRITO DE SICUANI, PROVINCIA DE CANCHIS - CUSCO","S/. 507,908.57","S/. 617,400.62",
cusco,2268831,"MEJORAMIENTO DE LOS SERVICIOS DE LAS II.EE. DE NIVEL INICIAL: N439 NIÑOS DE AMÉRICA, N447, N450, N469, N216 Y N332, PRIORIZADAS POR LA UGEL CUSCO-2DA. ETAPA, REGIÓN CUSCO","S/. 19,409,234.00","S/. 16,907,559.18",22/12/2021 09:03:32 p.m.
cusco,2268885,"RECUPERACION DE LA COBERTURA ARBOREA CON FINES AMBIENTALES EN LA MICROCUENCA DE PACHIRI, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO","S/. 5,225,265.67","S/. 4,794,907.15",11/02/2022 10:51:51 a.m.
cusco,2269271,"INSTALACION DEL SISTEMA DE SANEAMIENTO BÁSICO EN LA COMUNIDAD DE CCAHUAYA  IV ETAPA SECTOR CHIPTA Y DIQUE, DISTRITO DE ALTO PICHIGUA - ESPINAR - CUSCO","S/. 2,656,196.00","S/. 5,810,593.59",19/04/2021 10:21:31 a.m.
cusco,2269342,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION DE EXCRETAS EN EL SECTOR DE PIQUIMAYO, DISTRITO DE QUELLOUNO - LA CONVENCION - CUSCO","S/. 4,156,226.00","S/. 3,282,326.21",21/09/2021 06:24:37 p.m.
cusco,2269909,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE EDUCACION BASICA REGULAR EN LAS I.E DEL, DISTRITO DE MARCAPATA - QUISPICANCHI - CUSCO","S/. 3,274,257.00","S/. 3,100,481.50",28/11/2019 07:56:29 p.m.
cusco,2270606,"INSTALACION DEL SERVICIO ALIMENTARIO EN LA I.E. N 56184 DEL CENTRO POBLADO DE URINSAYA DEL, DISTRITO DE COPORAQUE - ESPINAR - CUSCO","S/. 299,857.70","S/. 379,970.65",
cusco,2270682,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DEL RÍO VERSALLES, ENTRE SANTA ELENA, RETIRO DEL CARMEN, TIRIJUAY, ARENAL E IPAL, DISTRITOS DE OCOBAMBA Y YANATILE, PROVINCIAS DE LA CONVENCIÓN Y CALCA, REGIÓN CUSCO","S/. 115,141,098.00","S/. 141,176,817.69",10/04/2021 02:46:44 p.m.
cusco,2270699,"MEJORAMIENTO DE LA PRODUCCIÓN DEL CULTIVO DE PALTO EN 24 SECTORES DE LA ZONAL DE  ECHARATI, DISTRITO DE ECHARATE - LA CONVENCION - CUSCO","S/. 3,489,962.00","S/. 4,284,013.79",24/09/2021 03:14:38 p.m.
cusco,2270737,"MEJORAMIENTO DEL SERVICIO DE FORTALECIMIENTO DE CAPACIDADES EN PRODUCTORES DE CUYES, DISTRITO DE POMACANCHI - ACOMAYO - CUSCO","S/. 1,909,016.00","S/. 1,671,256.28",29/10/2018 02:14:29 p.m.
