codigo_unico,snip,fecha_registro,nombre_inversion,estado,tipo_inversion,programa_pmi,ompi,uf,uei,situacion,decreto_emergencia,cadena_funcional,viabilidad_aprobacion,costo_aprobado,beneficiarios,expediente_tecnico,reg_seguimiento,inicio_ejecucion,fin_ejecucion,inversion_actualizado,sol_controversias,carta_fianza,inver_total,costo_inversion,devengado_acumulado,avance_financiero_acum,saldo,fecha_primerdevengado,fecha_ultimodevengado,seaceobra,seaceconsul,seacebien,seaceserv
2306504,310115,22/12/2014,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL AA.HH LAS PEÑITAS-DISTRITO DE PARIÑAS, PROVINCIA DE TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UF DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE TALARA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,25/05/2017,"5,951,871.00","2,646",SI,SI,20/01/2021,04/01/2023,"4,434,405.79",0.00,0.0,"4,434,405.79","4,434,405.79","4,091,300.39",92.3 %,"343,105.39",FEB-2018,AGO-2021,"1MEJORAMIENTO Y AMPLIACIÓN DE SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL AA.HH. LAS PEÑITAS, DISTRITO DE PARIÑAS, PROVINCIA DE TALARA - PIURA.CONSORCIO NORTE049-11-2020-MPT30/11/20204,065,458.004,065,458.00","1SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL EXPEDIENTE TÉCNICO MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN EL AA.HH LAS PEÑITAS EL DISTRITO DE PARIÑAS PROVINCIA DE TALARA - DEPARTAMENTO PIURAMIGUEL ZAVALETA MANUEL VICENTE062-10-2017-MPT10/11/2017207,440.00207,440.00",,
2306762,345480,04/01/2016,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA LOCALIDAD DE NUEVA ESPERANZA DEL DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,09/09/2016,"3,446,216.00","1,766",SI,SI,30/11/2016,22/02/2021,"2,791,472.76",0.00,0.0,"2,791,472.76","2,791,472.76","2,738,080.09",98.1 %,"53,392.66",JUL-2017,NOV-2020,"1EJECUCION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA LOCALIDAD DE NUEVA ESPERANZA DEL DISTRITO Y PROVINCIA DE HUANCABAMBA - PIURANK NEGOCIOS GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADALP 003 2018 MPH CS15/01/20192,511,928.002,511,928.00","1SUPERVISION DE LA OBRA MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMEINTO RURAL EN LA LOCALIDAD DE NUEVA ESPERANZA DEL DISTRITO Y PROVINCIA DE HUANCABAMBA  PIURASUPERVISION ESPERANZA006  AS 001 2019 MPH 26/03/2019123,739.00123,739.001CONTRATACION DE LOS SERVICIOS  DE CONSULTORIA DE OBRA PARA LA ELABORACION DE EXPEDIENTE TECNICO DEL PROECTO MEJORAMIENTO  AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE  SANEAMIENTO RURAL EN LA LOCALIDAD DE NUEVA ESPERANZA, DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA- PIURAGUTIERREZ ADRIANZEN MARIA JOSEFA DE LAS NIEVES3630/11/201680,000.0080,000.00",,
2306823,345539,05/01/2016,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA AMPLIACION DEL AA.HH. LUCIANO CASTILLO, DISTRITO DE EL ALTO - TALARA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE EL ALTO,UF DE LA MUNICIPALIDAD DISTRITAL DE EL ALTO,UEI DE LA MUNICIPALIDAD DISTRITAL DE EL ALTO,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,15/09/2016,"144,032.84",145,SI,NO,07/05/2018,03/02/2020,"283,265.21",0.00,0.0,"283,265.21","283,265.21","250,208.7",88.3 %,"33,056.51",JUN-2018,ENE-2020,"1CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LA AMPLIACION DEL AA.HH. LUCIANO CASTILLO, DISTRITO DE EL ALTO - TALARA - PIURA""NORT SOLUTION006-2019-MDEA-OEC10/07/2019180,387.00180,387.00",,,
2306834,345549,11/01/2016,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA N 1332 DE ZONA MORE, DISTRITO DE CURA MORI, PROVINCIA DE PIURA-REGION PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,REGION PIURA-DIRECCION REGIONAL DE EDUCACION,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,21/07/2016,"1,006,263.02",219,SI,SI,01/08/2018,03/03/2023,"1,671,758.21",0.00,0.0,"1,671,758.21","1,671,758.21","127,000.00",7.6 %,"1,544,758.21",ABR-2017,JUL-2018,,"1CONTRATACION DEL SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PIP, MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA No 1332 DE ZONA DE MORE, DISTRITO DE CURA MORI, PROVINCIA DE PIURA, REGION PIURARAMOS CARRASCO LUIS ALBERTO023-201714/02/201775,000.0075,000.00",,
2306862,345576,11/01/2016,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA N 1330 DE VILLA LA LEGUA, DISTRITO DE CATACAOS, PROVINCIA DE PIURA- PIURA",CERRADO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,REGION PIURA-DIRECCION REGIONAL DE EDUCACION,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,21/07/2016,"1,165,958.83",401,SI,SI,01/04/2018,03/03/2023,"1,707,612.00",0.00,0.0,"1,707,612.00","1,707,612.00","1,707,612.00",100 %,0.00,ABR-2017,DIC-2021,"1MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA N 1330 DE VILLA LA LEGUA DISTRITO DE CATACAOS PROVINCIA DE PIURA PIURACONSORCIO LA LEGUA 114-201910/07/20191,509,148.001,509,148.00","1SUPERVISION Y LIQUIDACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA IE 1330 DE VILLA LA LEGUA - CATACAOS - PIURACONSORCIO QHAWAY ÑAWI26-201917/10/201986,914.0086,914.001CONTRATACION DEL SERVICIO DE CONSULTORIA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PIP, MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA No 1330 DE VILLA LA LEGUA, DISTRITO DE CATACAOS, PROVINCIA DE PIURA, PIURACONSORCIO VILLA LA LEGUA30-201720/02/201765,000.0065,000.00",,
2306904,345614,11/01/2016,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA N 1331 DEL CENTRO POBLADO VILLA PEDREGAL GRANDE, DISTRITO DE CATACAOS, PROVINCIA DE PIURA-PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DEL GOBIERNO REGIONAL PIURA,REGION PIURA-DIRECCION REGIONAL DE EDUCACION,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,06/06/2016,"1,140,473.00",431,SI,SI,01/08/2018,30/07/2019,"1,858,453.93",0.00,0.0,"1,858,453.93","1,858,453.93","1,858,453.93",100 %,0.00,FEB-2017,AGO-2020,"1CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL DE LA INSTITUCIÓN EDUCATIVA N° 1331 DEL CENTRO POBLADO VILLA PEDREGAL GRANDE, DISTRITO DE CATACAOS, PROVINCIA DE PIURA - PIURACONSORCIO J & A48-2018/GRP-ORA-CS-AS PRIMERA CONVOCATORIA07/11/20181,593,402.001,593,402.00","1Contratacion del Servicio de Consultoria para la Elaboracion del Expediente Tecnico del PIP Mejoramiento del Servicio Educativo del nivel Inicial de la Institucion Educativa N 1331 del Centro Poblado Villa Pedregal Grande Distrito de Catacaos Provincia y Departamento de Piura Codigo SNIP N 345614PINEDA MENESES SAMUEL MOISES121-201614/11/201675,000.0075,000.00",,
2307031,345729,11/01/2016,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA INSTITUCION EDUCATIVA N 1324 DEL CENTRO POBLADO LA CAMPIÑA, DISTRITO DE CATACAOS, PROVINCIA DE PIURA-PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DEL GOBIERNO REGIONAL PIURA,REGION PIURA-DIRECCION REGIONAL DE EDUCACION,UEI DE LA GOBIERNO REGIONAL PIURA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,30/09/2016,"1,139,151.00",546,NO,SI,,,"1,139,151.00",0.00,0.0,"1,139,151.00","1,139,151.00","104,950.00",9.2 %,"1,034,201.00",DIC-2018,MAR-2020,,"1CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PIP: MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL DE LA INSTITUCIÓN EDUCATIVA N° 1324 DEL CENTRO POBLADO LA CAMPIÑA, DISTRITO DE CATACAOS, PROVINCIA DESECLEN ENEQUE ARMANDO IVAN88-2018-GR20/11/201880,000.0080,000.00",,
2307123,345815,08/01/2016,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE AQUILES SCALA Y PASAJE SAIA AMORELLI DEL SECTOR SAN FRANCISCO DEL DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,26/01/2016,"4,470,508.00",594,SI,SI,05/04/2018,03/09/2019,"5,177,029.26",0.00,0.0,"5,177,029.26","5,177,029.26","5,141,910.02",99.3 %,"35,119.24",MAY-2016,FEB-2020,"1EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE AQUILES SCALA Y PASAJE AMORELLI, SECTOR SAN FRANCISCO, DEL DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURACONSORCIO SAIA2317/10/20184,409,167.004,409,167.00","1CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA CALLE AQUILES SCALA Y PASAJE AMORELLI, SECTOR SAN FRANCISCO, DEL DISTRITO DE HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURAROSAS LEON ALAIN OMAR2020/08/2018110,227.00110,227.001SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DE EXPEDIENTE TECNICO  DEL PIP: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR  PEATONAL  EN LA CALLE AQUILES SCALA  PASAJE SAIA AMORELLI DEL SECTOR SAN FRANCISCO DEL DISTRITO DE HUANCABAMBA, PROVINCIA HUANCABAMBA- PIURASEYDA INGENIEROS E.I.R.L.911/03/201674,552.0074,552.00",,
2307273,345956,13/01/2016,"CREACION DEL SERVICIO DE PUENTE PEATONAL EN LA QUEBRADA EL PALTAGUIRO CENTRO POBLADO NUEVA UNION DE CHAYE, DISTRITO DE FRIAS - AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE FRIAS,UNIDAD FORMULADORA DE ESTUDIOS DE PREINVERSIÓN PIP,UEI DE LA MUNICIPALIDAD DISTRITAL DE FRIAS,VIABLE,NO,TRANSPORTE - TRANSPORTE TERRESTRE - VÍAS VECINALES,06/07/2016,"201,579.54","1,512",SI,SI,11/03/2019,31/12/2023,"296,000.23",0.00,0.0,"296,000.23","296,000.23","182,343.00",61.6 %,"113,657.22",JUN-2019,MAY-2020,,,,
2307837,346437,26/01/2016,"MEJORAMIENTO, AMPLIACIÓN, CREACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA LOCALIDAD DE EL COMÚN EN EL DISTRITO DE FRÍAS Y LA LOCALIDAD DE LÚCUMO DE GERALDO EN EL DISTRITO DE SAPILLICA, PROVINCIA DE AYABACA - DEPARTAMENTO DE PIURA",ACTIVO,PROYECTO DE INVERSION,NO,,MANCOMUNIDAD MUNICIPAL DE LA SUBCUENCA DEL RIO CHIPILLICO,,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,16/03/2016,"2,593,922.00",548,NO,NO,,,"2,593,922.00",0.00,0.0,"2,593,922.00","2,593,922.00","13,500.00",0.5 %,"2,580,422.00",FEB-2019,FEB-2019,,,,
2308082,346626,26/01/2016,"INSTALACION Y EQUIPAMIENTO DE LA CAPACIDAD OPERATIVA Y DE GESTION DE LOS SERVICIOS DE MAESTRANZA DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE, DISTRITO DE VEINTISEIS DE OCTUBRE - PIURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UF DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UEI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,VIABLE,NO,"PLANEAMIENTO, GESTIÓN Y RESERVA DE CONTINGENCIA - GESTIÓN - INFRAESTRUCTURA Y EQUIPAMIENTO",14/03/2016,"12,014,441.00","147,683",SI,SI,06/03/2017,01/01/2025,"11,434,684.00",0.00,0.0,"11,434,684.00","11,434,684.00","4,921,229.00",43 %,"6,513,455.00",OCT-2016,DIC-2021,,,"1ADQUISICIÓN DE 03 CAMIONETAS 4X4 PARA EL PROYECTO: INSTALACIÓN Y EQUIPAMIENTO DE LA CAPACIDAD OPERATIVA Y GESTIÓN DE LOS SERVICIOS DE MAESTRANZA DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE.AUTONORT TRUJILLO S.A.C.33-2020-MDVO15/12/2020423,047.00423,047.001MOTONIVELADORA ARTICULADA DE 12 PIESFERREYROS SOCIEDAD ANÓNIMA07-2020-MDVO29/01/2020898,950.00898,950.002CARGADOR FRONTALFERREYROS SOCIEDAD ANÓNIMA08-2020-MDVO29/01/2020800,512.00800,512.003RETROEXCAVADORAUNIMAQ S.A.09-2020-MDVO30/01/2020428,246.00428,246.004CAMION VOLQUETE RIGIDO 6X4 DE 15 M3DIVEIMPORT S.A.10-2020-MDVO13/02/2020627,900.00627,900.005CAMION CISTERNA RIGIDO 6X4 DE 5000 GALONESDIVEIMPORT S.A.13-2020-MDVO13/02/2020550,000.00550,000.001ADQUISICION DE DOS CAMIONETAS  4X4 DOBLE CABINA PARA LA IMPLEMENTACION   DEL PROYECTO, INSTALACION Y EQUIPAMIENTO DE LA CAPACIDAD OPERATIVA  Y DE GESTIÓN DE LOS SERVICIOS  DE MAESTRANZA DE LA MUNICIPALIDAD DISTRITAL VEINTISÉIS DE OCTUBRE.AUTONORT CAJAMARCA S.A.C.as 02-2017-MDVO-CS06/03/2017257,470.00257,470.00",
2308192,339854,15/11/2015,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN SECUNDARIA  DE LA  INSTITUCION EDUCATIVA  CIRO ALEGRIA EN LA LOCALIDAD BUENOS AIRES, DISTRITO DE BUENOS AIRES - MORROPON - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE BUENOS AIRES - PIURA,UF DE LA MUNICIPALIDAD DISTRITAL DE BUENOS AIRES - PIURA,UEI DE LA MUNICIPALIDAD DISTRITAL DE BUENOS AIRES - PIURA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN SECUNDARIA,17/11/2015,"4,932,846.00","2,860",SI,SI,01/12/2020,30/01/2023,"9,194,264.95",0.00,0.0,"9,194,264.95","9,194,264.95","200,033.9",2.2 %,"8,994,231.04",MAR-2016,SET-2020,,"1CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO: MEJORAMIENTO DEL SERVICIO EDUCATIVO SECUNDARIO DE LA I.E CIRO ALEGRIA DEL DISTRITO DE BUENOS AIRES, PROVINCIA DE MORROPON-PIURA  CODIGO SNIP 339854QUINONES TROYA LUIS RODOLFO001-2016-MDBA10/02/2016151,455.00151,455.00",,
2308718,347163,29/01/2016,"CREACION DE PISTAS Y VEREDAS EN LAS CALLES 1,2,3,4,5,6,7 Y LOS PASAJES 1,2 Y3 EN EL A.H VILLA KURT BEER, DISTRITO DE VEINTISEIS DE OCTUBRE - PIURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UF DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UEI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,14/03/2016,"4,627,457.00","1,687",SI,SI,20/08/2019,31/12/2026,"5,252,391.67",0.00,0.0,"5,252,391.67","5,252,391.67","120,171.92",2.3 %,"5,132,219.75",JUL-2016,SET-2021,,"1Elaboracion del Expediente Tecnico del Proyecto CREACION DE PISTAS  VEREDAS EN LAS CALLES 1 2 3 4 5 6 7  LOS PASAJES  1 2 3 EN EL AA.HH  KURT BEER DISTRITO DE VEINTISEIS DE OCTUBRE PIURA con código SNIP N 347163ALBERCA RIOS JHON WILLIAMAS-9-2016-MDVO-CS (1)14/06/201680,000.0080,000.00",,
2308748,347192,29/01/2016,"CREACION DE LOS SERVICIOS COMUNALES PARA EL DESARROLLO DE LAS ACTIVIDADES CULTURALES Y SOCIALES EN EL A.H LA MOLINA II SECTOR A, DISTRITO DE VEINTISEIS DE OCTUBRE - PIURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UF DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UEI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,VIABLE,NO,PROTECCIÓN SOCIAL - ASISTENCIA SOCIAL - PROTECCIÓN DE POBLACIONES EN RIESGO,18/02/2016,"963,263.35","6,046",SI,SI,12/03/2018,31/12/2024,"1,052,502.01",0.00,0.0,"1,052,502.01","1,052,502.01","997,832.8",94.8 %,"54,669.20",OCT-2017,DIC-2019,"1CREACIÓN DE LOS SERVICIOS COMUNALES PARA EL DESARROLLO DE LAS ACTIVIDADES CULTURALES Y SOCIALES EN EL A.H LA MOLINA II SECTOR A DISTRITO VEINTISÉIS DE OCTUBREBUENAVENTURA CONSTR. Y CONTRAT.GENER.SRLDE EJECUCION DE OBRA N 005-2017-MDVO01/12/2017860,549.00860,549.00","1CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""CREACIÓN DE LOS SERVICIOS COMUNALES PARA EL DESARROLLO DE LAS ACTIVIDADES CULTURALES Y SOCIALES EN EL A.H. LA MOLINA II, SECTOR A, DISTRITO VEINTISÉIS DE OCTUBRE PIURA- PIURA"", CON CÓDIGO SNIP 347192CONSORCIO PIURA10-201808/03/201843,020.0043,020.001ELABORACION DE EXPEDIENTE TECNICO CREACION DE LOS SERVICIOS COMUNALES PARA EL DESARROLLO  DE LAS  ACTIVIDADES CULTURALES  SOCIALES  EN EL AA.HH LA MOLINA II SECTOR A  VEINTISEIS DE OCTUBRE  PROVINCIA DE PIURA  PIURACONSORCIO LIBERTADAS 28-2016-MDVO-CS29/08/201658,439.0058,439.00",,
2308849,347290,01/02/2016,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL Y PRIMARIA DE LA INSTITUCION EDUCATIVA N 14330 EN EL CENTRO POBLADO DE CULCAS, DISTRITO DE FRIAS - AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE FRIAS,UNIDAD FORMULADORA DE ESTUDIOS DE PREINVERSIÓN PIP,UEI DE LA MUNICIPALIDAD DISTRITAL DE FRIAS,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,06/04/2016,"4,637,273.00","1,308",SI,SI,28/07/2018,25/11/2019,"5,631,727.84",0.00,0.0,"5,631,727.84","5,631,727.84","5,631,211.19",100 %,516.64,AGO-2017,DIC-2020,"1EJECUCIÓN DE OBRA: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN INICIAL Y PRIMARIA DE LA INSTITUCIÓN EDUCATIVA N° 14330 EN EL C.P DE CULCAS, DISTRITO DE FRÍAS-AYABACA-PIURA.CONSORCIO CULCAS099-2018-MDF-GM27/09/20185,098,703.005,098,703.00","1CONSULTORIA DE OBRA PARA LA SUPERVISION DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN INICIAL Y PRIMARIA DE LA INSTITUCIÓN EDUCATIVA N° 14330 EN EL C.P DE CULCAS, DISTRITO DE FRÍAS-AYABACA-PIURA.ZEÑA CASTILLO SEGUNDO ORESTES094-2018-MDF-GM05/09/2018144,031.00144,031.001CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DE EXPEDIENTE TECNICO PARA LA EJECUCION DEL PROYECTO: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL Y PRIMARIA DE LA INSTITUCION EDUCATIVA N 14330 EN EL CENTRO POBLADO DE CULCAS, DISTRITO DE FRIAS, PROVINCIA DE AYABACA, DEPARTAMENTO DE PIURA.CONSORCIO CONSULTORES MAAR046-2017-MDF-GM25/05/2017120,000.00120,000.00","1ADQUISICION E INSTALACION DE EQUIPOS PARA LA OBRA Mejoramiento de los servicios de educación inicial y primaria de la Institución Educativa N° 14330 en el Centro Poblado de Culcas Distrito de Frías Provincia de Ayabaca ¿ Departamento de PiuraRIVERA DIAZ MARIA DEL PILAROC Nro 663-201931/12/201980,000.0080,000.00",
2309422,347808,11/02/2016,"MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA DE LA I.E. N°15242, DEL CASERIO ALMENDRO, DISTRITO DE PAIMAS - AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,UF DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE PAIMAS,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,01/04/2016,"1,048,890.11",634,SI,SI,,,"1,421,554.15",0.00,0.0,"1,421,554.15","1,421,554.15","30,000.00",2.1 %,"1,391,554.15",AGO-2016,DIC-2016,,,,
2309484,347866,10/02/2016,"INSTALCION DEL SISTEMA DE AGUA POTABLE Y DE DISPOSICIONES SANITARIA DE EXCRETAS EN LOS CENTROS POBLADOS RIECITO, LA UVA Y CARABAJAL, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA , PROVINCIA DE SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DEL GOBIERNO REGIONAL PIURA,GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA,UEIPI-GSRLCC,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,31/03/2017,"1,909,141.00",646,NO,SI,,,"3,720,814.39",0.00,0.0,"3,720,814.39","3,720,814.39","60,401.88",1.6 %,"3,660,412.51",DIC-2018,OCT-2019,,"1SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DE ""INSTALACIÓN DEL SISTEMA DE AGUA POTABLE Y DE DISPOSICIONES SANITARIA EN EXCRETAS EN LOS CENTROS POBLADOS RIECITO, LA UVA Y CARBAJAL, DISTRITO DE SULLANA PROVINCIA DE SULLANA-PIURA""PALACIOS TABOADA KATIA ELENA013-201807/06/201840,500.0040,500.00",,
2309738,330424,10/08/2015,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PASAJES UNO, DOS Y TRES DEL SECTOR LA DRAGA (POSTIGOS ENTRE LAS CALLES CALLAO, APURÍMAC Y AREQUIPA), DISTRITO DE LA BREA - TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LA BREA,UF DE LA MUNICIPALIDAD DISTRITAL DE LA BREA,UEI DE LA MUNICIPALIDAD DISTRITAL DE LA BREA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,22/10/2015,"1,986,632.00","1,855",SI,SI,01/08/2019,30/11/2019,"3,013,850.00",0.00,0.0,"3,013,850.00","3,013,850.00","2,766,796.05",91.8 %,"247,053.95",JUN-2019,SET-2020,"1EJECUCIÓN DE LA OBRA MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PASAJES UNO, DOS Y TRES DEL SECTOR LA DRAGA (POSTIGO ENTRE LAS CALLE CALLAO, APURIMAC Y AREQUIPA ) DISTRITO DE LA BREA - TALARA - PIURA""MURGISA SERVICIOS GENERALES SRL013-2019-MDLB19/12/20192,892,319.002,892,319.00",,,
