nombre,n_informes,region
MARIA BRAULIA PAREDES PULIDO,0,cusco
EDITH NADIA PARIGUANA PAREJA,0,cusco
MONICA PAMELA ANTONIO DURAND,0,cusco
DARIO CONDORI QUISPE,1,cusco
MONICA LEON TINTA,0,cusco
MARCO ANTONIO VASQUEZ MORALES,7,cusco
YONY RICHARD QUISPE ARPI,0,cusco
WILBERT APFATA CHALLA,0,cusco
GEORGINA COLLANTES HUAMAN,0,cusco
DORIS YUSET OLAVARRERA CONDE,0,cusco
ELEAZAR COLLANTES VILLENA,0,cusco
GRETA MARIEL CASTILLO BARRANTES,0,cusco
YOUGLYN GEANINA CHACHAYMA PALOMINO,0,cusco
ERICK BRUNO ALARCON ALARCON,0,cusco
CELIA QUISPE PFOCCO,0,cusco
JOSE LUIS SANCHEZ GONZALES,2,cusco
MARISOL RIMASCA CHACON,0,cusco
CARLOS ALBERTO VELASQUE HUAMAN,7,cusco
ALEX IRMEL OVIEDO SOLIS,0,cusco
DENIS MARCELINO HUANCA QUISPE,0,cusco
CARLOS YANQUIRIMACHI SALAZAR,0,cusco
BENIGNA CHAMPI LUNA,0,cusco
MARIA SALOME MAR SALAZAR,0,cusco
ANIBAL MATEO HURTADO GALVEZ,0,cusco
LISBETH JACKELINE OVIEDO CORDOVA,0,cusco
RENEE VAEGAS GUTIERREZ,0,cusco
YODITH CARMEN VILCHEZ CISNEROS,0,cusco
JOSE ANTONIO AQUINO SAAVEDRA,2,cusco
JHOSEDYN EDILBERTO PAREDES NIETO,0,cusco
JUAN CARLOS VILLEGAS HUAMAN,4,cusco
RAUL TORRES CUTIRE,0,cusco
THALIA TTITO HUILLCA,0,cusco
VICTOR DARIO ALARCON NAVARRO,1,cusco
GERMAN SALAZAR PAREJA,1,cusco
SIMEON PATILLA DELGADO,0,cusco
ROBERTO BOLIVAR GONZALES,1,cusco
EDWIN DESAR ARANGURI OLIVA,0,cusco
LUIS O QUISPE MEZA,1,cusco
ARTURO FARFAN DIAZ,2,cusco
RICARDO CHALLCO MAYHUIRE,0,cusco
JOSE LUIS BURGOS VIEYRA,0,cusco
ISIDRO CHICCHE PERALTA,0,cusco
LUIS ALFONSO PUJAZON KNOCH,1,cusco
DUNKER DELGADO URRITIA,0,cusco
DAVID ESPINOZA SALIZAR,0,cusco
EDISON SANCHEZ QUINTANA,1,cusco
VILMA RODRIGUEZ SANCHEZ,4,cusco
ANA MADRID ARAGON,0,cusco
APOLINAR JORDAN SANTA CRUZ,0,cusco
JULIO CESAR QUISPE RAMIREZ,6,cusco
PEPE GREGORIO BARRERA GUTIERREZ,0,cusco
MARIBEL DELGADO MONTESINOS,1,cusco
NIDIA NOA OLAGUIBEL,0,cusco
ERVIN ARIAS OCHOA,0,cusco
HUGO ROMULO CARBAJAL VALVERDE,0,cusco
EDWIN QUISPE HINOJOSA,1,cusco
DAVIS MIRANO SUCNIER,0,cusco
FRUCTUOSO CONDE CUTIRE,0,cusco
JORGE LUIS HERRERA CARI,2,cusco
ANDRES OCAMPO ROSELL,0,cusco
GORKY EDISON CANO ALVAREZ,0,cusco
JOSSELIZ ORTIZ CRUZ,0,cusco
MERCEDEZ LUISA PEREZ VILLAFUERTE,0,cusco
ROLANDO HUAMANI GRANILLA,0,cusco
ZENON CHICATA PACHECO,0,cusco
CARLOS VALCARCEL RIVERA,0,cusco
LUIS ARAGON ARQUE,0,cusco
HUMBERTO TUPAYACHI CASTILLO,0,cusco
MILKA DELROCIO CURI HUALLPAYUNCA,0,cusco
SHIRLE ZAPA SALCEDO,2,cusco
ANTERO HUAMAN VELAZCO,0,cusco
AQUILES GOMEZ AGUERO,0,cusco
EVERT HUAMANI UCHARIMA,0,cusco
ROBERT DARIO TINCO MITMA,0,cusco
LUIS ARAGON ARQQUE,0,cusco
MITCHEL ESPINOZA CAYAMARCA,1,cusco
HUMBERTO CASTILLO TUPAYACHI,0,cusco
ASISCLO GUILLEN JAUREGUI,0,cusco
BREITNER PANCORBO PAREJA,0,cusco
EDWARD COLLANTES HUACAC,0,cusco
JONATAN SERRANO GUILLEN,0,cusco
JAIME DE LA CRUZ CABALLON,0,cusco
JUAN FELIPE CISNEROS ASIAN,0,cusco
JORGE FLORES PALOMINO,2,cusco
JANET MARILU HUAMAN TORRES,1,cusco
YOHANNA UMERES ORDAYA,0,cusco
NORMA MENESES ROJAS,0,cusco
CARLOS TITO DEL SOLAR SALAZAR,1,cusco
MARCO ANTONIO CORDOVA ARANGO,1,cusco
CARLOS ALBERTO UCEDA BALLENA,0,cusco
MAYRA DIANA FLORES OLIVARES,0,cusco
ROBERTO MONZON AGUILAR,0,cusco
MARY LUZ CAVIEDES CARDENAS,0,cusco
JONATHAN CARBAJAL OLIVERA,0,cusco
JHON QUISPE QUISPE,3,cusco
RENAN RIVERA BERMEJO,0,cusco
FREDY CASTRO GALINDO,0,cusco
EFRAIN AMARU ESPINOZA,0,cusco
SEVERO CONDORCAHUA QUISPE,0,cusco
SEVERO EDGARDO OLIVERA LOCUMBER,0,cusco
ROGER WALDO QUISPE CHOQUE,0,cusco
EFANI MENDOZA DELGADO,0,cusco
SHIRLEY YANQQUE MEZA,0,cusco
LUCIO DAVILA CHAHUA,0,cusco
WALTER ELOY MOSTAJO PEZO,0,cusco
LUIS ENRIQUE ALPACA CHACON,1,cusco
JOSE JESUS AGUIRRE CONDEZO,0,cusco
LUIS GRADOS AVELLANEDA,1,cusco
EDWIN MANSILLA UCANANI,0,cusco
LUIS ANGEL PILARES VARGAS,0,cusco
HILDA HUAMANGUILLA BALLENAS,0,cusco
JHON GIDEON CAMARGO CHAVEZ,0,cusco
JUAN MANUEL PACHECO ROJAS,5,cusco
JOSE RONALD AGUILAR HUERTA,0,cusco
DARWIN CAYO ACURIO,3,cusco
RICHARD MORA MORA,1,cusco
KRISHNAMUR ZAVALETA OTAZU,1,cusco
TITO RENAN OCHOA TORRES,0,cusco
ELISBAN RUIZ AUCCAPINA,0,cusco
CARLOS ANTONIO RIOS HUAMAN,6,cusco
VLADIMIR ROJAS NAJARRO,3,cusco
DONY GUAMIL TERAN LOAYZA,0,cusco
BILL RAINIER BAZAN KEHUARUCHO,0,cusco
ENNIO LAZARTE DIAZ,0,cusco
SERGINHO VILCA HERRERA,0,cusco
EVER QUINONEZ GUZMAN,0,cusco
CESAR DOMINGO ORDONEZ RODRIGUEZ,0,cusco
JUVENAL VALVERDE JIMENEZ,0,cusco
PERCY SOLIS TACCA,0,cusco
MARCELINO MERMA BEJAR,0,cusco
ADOLFO ZEGARRA ZAVALA,1,cusco
RUTH ALEJANDRINA BAEZ QUISPE,0,cusco
GIZUMI LAVILLA QUISPE,0,cusco
JOHANN MERCADO LEON,0,cusco
GODOFREDO WILLIAN TAPIA CARPIO,0,cusco
CANDY ESPINOZA BAUTISTA,0,cusco
RICHARD ANGEL CACERES CHUQUICONDOR,0,cusco
IRMA MARICRUZ TORRES GOMEL,0,cusco
GLENIS ORCOTORIO QUISPE,0,cusco
FRANKLIN HANZ TONCONI LARICO,0,cusco
MARIA EVERILDA LEON FARFAN,0,cusco
DARIO NAVIDES ZUNIGA,1,cusco
PAVEL SPENCER MEJIA CATALAN,0,cusco
CARLOS JESUS ALEGRIA JIMENZ,0,cusco
EDGARD REYNALDO PRADO POSTIGO,0,cusco
MIGUEL FARFAN ROJAS,1,cusco
CARLOS CABANA ZAVALETA,0,cusco
DARWIN JAMES MOYA BECERRA,0,cusco
LIZARDO JOSUE URBIETA PACHECO,0,cusco
FRIDA MONTUFAR CARLOS,0,cusco
SAULO COVARRUBIAS CASAVERDE,0,cusco
CARLA ALEJANDRA BERRIOS DELGADO,1,cusco
JOSE LUIS NAVARRO CABRERA,3,cusco
JULIA CHIRINOS POLO,1,cusco
ARMANDO TORRES ZUNIGA,1,cusco
PERCY GALDO BELLOTA,0,cusco
ULISES RAMIRO LEON FARFAN,0,cusco
WALBERTO INCARROCA CCAHAINCA,0,cusco
ETNA DAYANARA CHALLCO NUNONCCA,0,cusco
TADEO MAYHUIRE VEGA,0,cusco
HUGO GAMANIEL OCHOA SAHUARAURA,0,cusco
YESSICA ORTEGA DIAZ,0,cusco
LUCERO DEL CARMEN FELIX ROSADO,0,cusco
WALTER PALOMINO DEZA,0,cusco
JORGE LUIS CHIRINOS ARENAS,0,cusco
ERICK JOEL TORRES ALATRISTA,0,cusco
FRANCISCO GOMEZ CARDENAS,5,cusco
JUAN JOSE HUAHUACHAMPI CRUZ,0,cusco
JOSE ENRIQUE AGUIRRE CHAVEZ,3,cusco
EDUARDO DARIO LEON MONTOYA,0,cusco
DERLY VICENTE GONGORA DAVILA,0,cusco
ALEX SANDER ZELA TIPO,0,cusco
WILDER ESQUIVEL YUCA,0,cusco
ROSA JAVIER RAMOS,3,cusco
MARIA ELENA ZVIETCOVICH GUERRA,0,cusco
MARIA ROMUALDA OJEDA CAMPOS,0,cusco
FERNANDO MURILLO SALAZAR,2,cusco
JUAN DAVID HUANCA CONDORI,0,cusco
JUAN MOISES GUTIERREZ FLORES,2,cusco
EDER MACHACCA HUALLPA,0,cusco
GUALBERTA RODRIGUEZ VDA DE BUSTAMANTE,0,cusco
DIDI DENILSON TORRES CONTRERAS,0,cusco
MARCO HERMOZA ATAUSINCHI,0,cusco
JULIO TUPAYACHI LAUREL,0,cusco
CLEMENTE FIGUEROA GUZMAN,3,cusco
ALBERS ANTONY VILCA BECERRA,0,cusco
CARLOS ALFONSO MARTINEZ CAMPO,0,cusco
MOISES GUSTAVO ALVAREZ MORANTE,0,cusco
YUSI VALENZUELA VERAMENDI,0,cusco
CARLA AGRADA CASAVERDE,0,cusco
NICOLAY MAZZINI OBREGON,0,cusco
VILMA HUAYOTUMA LINARES,0,cusco
RUDY OSHIN ROQUE ALFARO,0,cusco
JUVENAL HERREDA VILLAVICENCIO,0,cusco
JOSE AGAPITO DONGO MARCA,0,cusco
NOE ABEL ALVAREZ FERRO,0,cusco
JAVIER FERNANDO MEDINA GONZALES,4,cusco
CLARA YOLANDA HERNANDEZ HUARCAYA,0,cusco
JUAN JOSE ENCISO TORRES,1,cusco
WILMER RUBEN ONTON SILVA,0,cusco
RUBHY MIRANDA ROMERO,0,cusco
HILDA OVIEDO AUQUIPATA,0,cusco
JUAN CARLOS QUISPE LUNA,5,cusco
MIGUEL ANGEL ATAUSUPA,0,cusco
CESAR AUGUSTO MIRANDA MOLINA,0,cusco
PERCY WALTER GUTIERREZ DIAZ,1,cusco
EDGAR RAMIRO DELGADO LAIME,0,cusco
IVAN CACERES REYES,2,cusco
ARTURO LINDO ALVAREZ,0,cusco
ZAMIRA VARGAS PALOMINO,0,cusco
WILLY MAZA QUINONEZ,0,cusco
ROLANDO PACARA RIVERA,0,cusco
JHON CRISTIAN ACHAHUI CORAHUA,0,cusco
JAVIER UNUYSONCCO VILLAFUERTE,0,cusco
CARLOS CASAFRANCA SANTOS,0,cusco
CHRISTIAAN QUINTANA RODRIGUEZ,0,cusco
DANNER TICONA MAMANI,0,cusco
CARLA URBINA CANTUTA,0,cusco
LUIS ALBERTO DE LA CRUZ MARTINEZ,8,cusco
LENIN ROMERO PASTOR,0,cusco
LIDICE IRINA BONINO VELAOCHAGA,0,cusco
JAMES ERIC DAVILA MURAYARI,0,cusco
JENNER MAX CORONADO VILCA,0,cusco
SERGIO R QUISPE QUISPE,1,cusco
LIZ MERY ZAMORA RIOS,0,cusco
SHEYLA BEATRICE CACERES SALAS,0,cusco
GILBERT YSAURO GALDOS TEJADA,1,cusco
RUBEN DARIO CASO CARDENAS,0,cusco
ROGER QUISPE HUARCA,3,cusco
VICKY GUERRA NAUPA,0,cusco
GUIDO GELACIO SUMARRIVA VALENZUELA,0,cusco
JESUS MIRANDA BARRIONUEVO,1,cusco
RENE ASCUE MUNIZ,0,cusco
MARISOL SONCCO CONDORI,0,cusco
EBERSON MARCIAL AREANAS PALOMINO,0,cusco
RENSO LAYME MAMANI,1,cusco
ESTEBAN VARGAS QUISPE,1,cusco
RICHARD FACRICIO MAMANI CHINO,0,cusco
CLAUDIA ROXANA QUISPE APAZA,0,cusco
URIEL MERCADO QUISPE,0,cusco
ALEX QUISPE MENDOZA,1,cusco
MARIA JULIA CARDENAS DE PUMA,0,cusco
KARLENIN BERNARDO CARHUARUPAY JARA,0,cusco
RUTH MARIA VERA CASTRO,0,cusco
HERNAN MARQUINA VILLEGAS,0,cusco
AVELINO ARIAS ESCOBAR,0,cusco
PAUL PABEL HINOJOSA HUAMAN,0,cusco
EDWAR CUBA TORRES,1,cusco
FUENTES JHON HUACAC,0,cusco
ALEXEI CHE USCAMAYTA GUZMAN,0,cusco
DANIEL CAYO PALOMINO,0,cusco
MARITZA PAREJA PATINO,0,cusco
URSULA PATRICIA CONCHA LOAYZA,0,cusco
LILIANA ROMAN QUISPE,1,cusco
CONNIE ELIANA ZARATE SALAS,0,cusco
LUIS ALBERTO LOAYZA CUBA,2,cusco
WILLY PENA VALDEIGLESIAS,0,cusco
WILLIAM LUQUE DIAZ,1,cusco
MENDEL DELGADO CAMPOS,0,cusco
JOSE EDGAR LIMA CHANI,0,cusco
CARLOS ERNESTO ANDIA QUIROS,0,cusco
ELIZABETH ENRIQUETA LLERENA SARMIENTO,0,cusco
FERNANDO BACA OLAYUNCA,0,cusco
AMANDINA BELLIDO CALANCHI,0,cusco
ADOLFO MACHICAO OLIVERA,0,cusco
NORMA MONTOYA CONCHA,0,cusco
HUGO PILLCO ORUE,0,cusco
JULIO CESAR LOAIZA CHACON,0,cusco
LUCILA ESCOBEDO VARGAS,0,cusco
MARIO GONZALO ALVAREZ ESTRADA,0,cusco
AYDE AMALIA ARAUJO MAMANI,0,cusco
LUIS ALBERTO PRETELL PRETELL,1,cusco
DAVID SEBASTIAN MENDIETA NUNEZ,0,cusco
SHEYLA DANAE YACTAYO AGUILA,0,cusco
SHERLY YELINA HUAMAN BACA,0,cusco
JAQUELINE IVONNE GANVINI VALDIVIESO,0,cusco
MIGUEL ANGEL CANAL BRAVO,0,cusco
GUISSELLE ANGELO SOTO,0,cusco
CESAR AUGUSTO HUAMAN HUAMAN,3,cusco
SAULO ISMAEL SAMBRANO LOPEZ,0,cusco
CESAR TITO BECERRA,1,cusco
WILBERT CASAFRANCA SAMAN,0,cusco
WALDO HUACHO SARMIENTO,0,cusco
EDUARDO MAURICIO CAZORLA,0,cusco
LINDSAY CAROLINA CONDO QUISPE,0,cusco
MARCELINO PERCY CAHUANA SERRANO,0,cusco
JACK JOUBERT DELGADO FIGUEROA,0,cusco
VICTOR HUGO LEON DE LA CRUZ,5,cusco
JULIO SARMIENTO MORON,0,cusco
DAVID HUAMAN GUZMAN,3,cusco
EDITH KARINA CISI CRUZ,0,cusco
GERGINA COLLANTES HUAMAN,0,cusco
KEVIN CERRON BARRERA,0,cusco
HERBER DARWIN GUTIERREZ VALLEJO,0,cusco
LUIS EMILIO PAREDES ZARATE,0,cusco
LUIS ALBERTO LOPEZ ROZAS,1,cusco
ELOY SUNI HUAMANI,0,cusco
ISAURO CARLOS ANCCA,0,cusco
NILSON HUAMANO CCOMPI,0,cusco
NILTON VARA CANSINO,0,cusco
KATIA DENNISE COVARRUVIAS VILLAFUERTE,0,cusco
MARIA DEL PILAR TABOADA CUADROS,0,cusco
LIGIA SOMOCURSIO ALARCON,0,cusco
VICTORIO TAPIA RIVAS,0,cusco
MICHAEL DANIEL DELGADO CHAHUILCO,0,cusco
ALEX CANDIA LOAYZA,0,cusco
HENRY WILEY LUNA CASTILLO,0,cusco
CESAR IVAR NAPIAMA CUMAPA,0,cusco
PERCY FERNANDEZ CARRERO,0,cusco
MIGUEL ANGEL ESPINOZA TORRES,1,cusco
GUILLERMO ALFREDO COLOMA DIEZ CANSECO,0,cusco
ELSA COTA CHURA,0,cusco
ELCY REGINA QUINTANA ORELLANA,0,cusco
KATERIN K PILARES CRUZ,0,cusco
CARLOS APAZA AMAU,0,cusco
JOSMELL ANDRE RETAMOZO FLORES,1,cusco
MARIA MILAGROS OLAZAVAL RODRIGUEZ,0,cusco
FREDY ANTONIO ZARATE HERRERA,0,cusco
MIGUEL ANGEL SOTO OBLEA,0,cusco
SILVIA QUISPE NAUPAC,0,cusco
ELIZABETH CACERES NUNEZ,1,cusco
RAYZON CRUZ QUISPE,0,cusco
GUILLERMO WILSON PALMA,0,cusco
GERARDO ARIZABAL TORRES,0,cusco
LUIS ALBERTO ASTETE LUNA,0,cusco
GLADIZ MAMANI HUILLCA,0,cusco
YOVERLY BOLANOS MUELLE,0,cusco
FERNANDO HURTADO CARRASCO,0,cusco
DAVID FERNANDO QUISPE QUISPE,5,cusco
JOCHINMI SABINO RIOS BARRIOS,0,cusco
GUSTAVO VELASQUEZ GAYOSO,0,cusco
CARLOS JOSE VIDAL OROSCO,0,cusco
IRENEO ANGEL LOPEZ KCACHA,0,cusco
BERNARDO MONTEAGUDO LUNA,1,cusco
YANIRA ASCARZA PEREZ,0,cusco
CLAUDIA PATRICIA PACHECO SANCHEZ,0,cusco
MARNET ALZAMORA GALARRETA,0,cusco
WILLY BRAVO APARICIO,1,cusco
NATALY MIRANDA ARREDONDO,0,cusco
PECK YALI SUAREZ YSLA,1,cusco
GLADYS RIVERA ESPINOZA,3,cusco
MARIO CHAMBI CALLA,0,cusco
MICHEL TONY HUALLPA MAMANI,0,cusco
LUWI GILBERT MENDOZA GONZALES,0,cusco
RINA BARRETO JARA,1,cusco
MARCO AURELIO TOMAYCONSA FERNANDEZ BACA,0,cusco
KARIN LUCANA BEJAR,1,cusco
MARIA ANTONIETA FLORES CARDENAS,0,cusco
JANE GUIZADO MOSCOSO,0,cusco
ALFREDO TITO RIVAS,0,cusco
MARIO JAQUEHUA ZAPATA,1,cusco
BRIHAM ERNESTO CAMPANA MEZA,0,cusco
GILBERTO URIARTE CANA,0,cusco
PILAR DANESSA LLANOS RODRIGUEZ,0,cusco
INDIRA HANCCO CHOQUISACA,0,cusco
ASCENCIO BRAULIO BACA CORONADO,0,cusco
DAVID ORTEGA MORA,1,cusco
FLAVIO CRUZ MAMANI,0,cusco
ROMEL CIRO CJUNO FLOREZ,0,cusco
RAIMAR ABARCA MORA,0,cusco
YOHN AUGUSTO LASTEROS HOLGADO,0,cusco
GILDA GLADIS CAVERO TORRE,0,cusco
KATHIA MARCELA ORTIZ FLORES,0,cusco
ROSENDO LANDIO MALAGA,0,cusco
WALTER GRAJEDA HUAMAN,0,cusco
YAZMIN ARECELY LEONELA JAUREGUI CCAHUAY,0,cusco
ROLANDO EDSON POMASUNCO TERREROS,0,cusco
MARCOS ANTONIO MENDOZA MIRANDA,0,cusco
JUAN CARLOS RODRIGUEZ GONZALES,3,cusco
MARIA GUISELLA SINCHE KCANA,0,cusco
RICARDO FRANCO CERRON SUBIA,0,cusco
JOSE CORPUS CABIEDES CONDORI,0,cusco
YULY TARCO ECOS,0,cusco
DANTE IZQUIERDO VILLASANTE,1,cusco
PEDRO LASTRA GOMEZ,0,cusco
FRIDA COLLATUPA CABRERA,0,cusco
FREDY SALCEDO ABARCA,2,cusco
LISBETH HUAMAN MONTANEZ,0,cusco
GREGORIO AQUINO VALENCIA,0,cusco
FROYLAN CARDENAS FARFAN,0,cusco
MARIO LOPEZ BARRIENTOS,0,cusco
MARIO MARCIAL VILLALBA DAVILA,0,cusco
NERI ROXANA AUCCAPURE QUISPE,0,cusco
CARLOS VALENCIA ESPINOZA,5,cusco
EMILIO ROMERO NEGRON,0,cusco
ALBERTO CARO PALAVICINI,0,cusco
JHON ROLDAN MONTESINOS,0,cusco
KLEBERT DIAZ CAMARGO,0,cusco
MOISES GUSTABO ALVAREZ MORANTE,0,cusco
HELEN CUENCA HUAMAN,0,cusco
DIANA ALARCON PAIVA,0,cusco
RONALD ATAUSINCHI ATAUCHI,1,cusco
VICTOR ALBERTO CASTRO CACERES,4,cusco
JOSE FRANCISCO SANCHEZ SANCHEZ,4,cusco
MELVYN JANET COLANA CUBA,0,cusco
JANOS TADEO REYNAGA MEDINA,0,cusco
RICARDO ORELLANA FIGUEROA,2,cusco
FELIX POCCO MAMANI,0,cusco
AURELIO HUILLCA PACCO,0,cusco
SAYDA KATERIN SANTANDER OSNAYO,0,cusco
FRANKLIN BEJAR MIRANDA,0,cusco
FERNANDO SAMUEL PAREDES BACA,0,cusco
GUIULFO DURIEL MAMANI MANGO,0,cusco
JULIO ENRIQUE RAMIREZ HUANCA,1,cusco
WILTON SANTOS CALDERON RUIZ,0,cusco
ROYER QUISPIRIMACHI AYMA,0,cusco
GUIDO SAN ROMAN LUNA,0,cusco
OLGER OLIVERA CONDORI,0,cusco
NORKA CONCHA RIOS,0,cusco
ROXANA ACUNA CHAMBI,0,cusco
JHON PAULINO BEJAR GALINDO,1,cusco
JOSE JARA TAPIA,1,cusco
EDWIN GUILERMO FIASCUNARI PANTIGOSO,0,cusco
IRWIN ARAGON GIBAJA,0,cusco
MARISOL PORROA FERRO,0,cusco
DANTE DANIEL NUNEZ PALACIOS,0,cusco
RENZO GUILLERMO ORTIZ DIAZ,0,cusco
JOEL HUAMAN QUISPE,1,cusco
LUIS RAMOS CALCINA,0,cusco
MIGUEL ANGEL GUEVARA REIME,0,cusco
AMANDA ARANIBAR MOLINA,0,cusco
NERY TORRES POBLETE,0,cusco
JOSE LUIS ESTRADA LIMA,9,cusco
JORGE HUAYTA QUISPE,3,cusco
DAVID HANCCO ROJAS,0,cusco
JOSE LIZARDO HUALLPACUNA ALEGRIA,0,cusco
DARWIN MELLADO VARGAS,3,cusco
CESAR NAYIB MONGE ZVIETCOVICH,0,cusco
UBERTO GONZALES BENDEZU,0,cusco
ROLANT ESPEJO ROSELL,0,cusco
ROSA VANESA TARIFA CLEMENTE,0,cusco
HENRRY PAREDES CATUNTA,0,cusco
ROBINSON CHECYA HUANCA,0,cusco
ALEXANDRA ESCOBAR APAZA,0,cusco
JORGE QUISPE UNOYSONCCO,0,cusco
RUTH DINA YUCRA HUAYLLASI,0,cusco
GRISEL DURAN VILCA,0,cusco
MARIANO LUPO ALVAREZ,0,cusco
MELQUIADES LLAIQUE TAIPE,0,cusco
LEONCIO HUILLCA AUQUITAYASI,0,cusco
ANID NIRVANA CAMARGO CAILAUX,0,cusco
AXEL GORKI YABAR VELAZCO,0,cusco
LUCIA DEL CARMEN CORAL PEREZ,0,cusco
ANGIE MULLISACA ROJAS,0,cusco
EDITH VIZCARRA GUTIERREZ,0,cusco
FLOR DE MARIS QUISPE RODRIGUEZ,1,cusco
FREDI MENDOZA FLORES,1,cusco
HENRY HURTADO CRUZ,1,cusco
HERBERT JESUS ZEVALLOS GUZMAN,0,cusco
MARGOTH LOZANO PULLA,0,cusco
JUAN BAUTISTA CUELA CHURA,0,cusco
JOSE FRANCISCO MONTALVO CUBA,0,cusco
JUAN CARLOS CCORIHUAMAN HUAMAN,0,cusco
LUIS ANTONIO PONCE LA JARA,0,cusco
ENRIQUE MOREANO COLQUE,0,cusco
JOSE LUIS PAREDES GAMARRA,3,cusco
SABINO ROQUE CHOCATA,0,cusco
GIANCARLO V FERNANDEZ VENERO,0,cusco
ROLANDO MENDOZA BEJAR,1,cusco
GERMAN NINA HUAMAN,1,cusco
EDGAR ARRAYA OCHOA,0,cusco
ALIPIO OROCHE MAMANI,0,cusco
NANCY ALBINA IRURI QUISPILLO,0,cusco
WILLIAN PUMA PARAVICINO,0,cusco
FIORELA CONDORI SAAVEDRA,0,cusco
MARIO FEDERICO BARRIENTOS TAPIA,0,cusco
WILFREDO PACCO QUISPE,1,cusco
MARLON ALVIZ CUSI,0,cusco
JESUS QUISPE QUISPE,1,cusco
HUGO RAMOS TOALA,0,cusco
BENJAMIN QUISPE HERMOSA,0,cusco
JOSE ANTONIO CCENTE OLARTE,1,cusco
JHENNIFER BERTHA HUAMAN HUAMANI,0,cusco
SARIAH CARPIO MENDOZA,0,cusco
MARCO ANTONIO DELGADO LEON,7,cusco
LUCIA QUITO MAITA,0,cusco
JUAN CARLOS CHAVEZ VILLALBA,0,cusco
YOLANDA AMPUERO MEDINA,1,cusco
YONY PASTRANA CHAVEZ,0,cusco
JOSE LUIS RAMOS MORA,1,cusco
MAYBEE FARID BECERRA RONDAN,0,cusco
JAVIER ERNESTO YEPEZ TITO,0,cusco
CARINA TEVES QUISPE,0,cusco
YOLDEN ORLANDO SALAS ALVINO,0,cusco
TULA YANETT MAMANI QUISPE,0,cusco
ELVIS CUSACANI CHOQUEZA,0,cusco
WELLS ELIUTH MORALES ALZAMORA,0,cusco
JOUSEPH ANDRE ALVARADO SEVILLANO,0,cusco
ELVA SUAREZ ACHAHUI,0,cusco
NESTOR ARZUBIALDE ZAMALLOA,2,cusco
FERNANDO ADOLFO BEJAR CONDO,0,cusco
LILIANA MARTINEZ DURAND,0,cusco
YENS WILLIAN PFUNO HUILLCA,0,cusco
ELEUTERIO VILCA AYMA,0,cusco
MAGALI MILAGROS LEVITA CHAINA,0,cusco
MILAGROS TINOCO OVIEDO,0,cusco
DAVIS STEWART MENDOZA QUISPE,0,cusco
LIDA VIOLETA CARMONA MANSILLA,0,cusco
JORGE SULCA OCHOA,2,cusco
IVONNE ALZAMORA TAYPE,0,cusco
FERDINAN SALCEDO MENDOZA,0,cusco
YELITSA LIVANO YVERICO,0,cusco
FERNANDO BEJAR APAZA,2,cusco
SIGISFREDO SAAVEDRA LIZARME,0,cusco
ALEX HUANCACHOQUE CUSI,1,cusco
MARCELINO PELAEZ ASCUE,0,cusco
CESAR OJEDA AUCACUSI,0,cusco
ALBERTO USCAMAYTA HERMOZA,0,cusco
JHON FREDY VENTURA NINA,0,cusco
YURI EDIXON HUAMAN MESA,0,cusco
SARIAH BOZA ALVIZ,0,cusco
EDITH KARINA CUSI CRUZ,0,cusco
GLACIA SARA SANCHES MONTESINOS,0,cusco
WILLIAM ENRIQUE GIBAJA GUEVARA,0,cusco
FRANGOIS MAMANI RAMOS,0,cusco
PEDRO MAMANI MAMANI,2,cusco
HECTOR HUGO RAMOS BEJAR,1,cusco
HUGO MADERA PAREDES,0,cusco
EVERT WILSSON PARRA ORTIZ,0,cusco
VICTOR REONIL ALARCON NULEZ,0,cusco
JOHN MAX NOGUERA ORIHUELA,0,cusco
FLOR QUISPE QUISPE,1,cusco
RICARDO PEREZ BAEZ,0,cusco
PAULINO OCHOA MELGAR,0,cusco
LUIS ALBERTO RAMOS ALZAMORA,1,cusco
AYDEE PEZO FERNANDEZ,0,cusco
CESAR MEDINA ALPACA,1,cusco
LUCIO MELO NEYRA,0,cusco
ZENOVIV ORDONEZ RODRIGUIEZ,0,cusco
HEMERSON QUISPE CCORI,0,cusco
THALIA JOSELYN TAPIA PAREDES,0,cusco
HENRY JULIO ALFARO DIAS,0,cusco
JUAN ARIUS CANDIA BRAVO,1,cusco
EDDA JUANA VILCHEZ PINARES,0,cusco
FREDY PAREDES MANSILLA,0,cusco
JOEL FRANKLIN QUEZADA MARQUEZ,0,cusco
EFRAIN JUNIOR VALCARCEL SEGURA,0,cusco
HAYDE URQUIZO QUISPE,1,cusco
BELTRAN AYMA CONDORI,0,cusco
JOHN JERRY FERNANDEZ HUAMAN,0,cusco
JUAN JOSE PRADERA QUISPE,2,cusco
VLADIMIR LUQUE QUISPE,1,cusco
FROILAN CABALLERO PARRA,0,cusco
FERNANDO MIRANO CHIPANA,0,cusco
ELIZABETH LICUONA LEON,0,cusco
JUAN TEJADA CONOSUELO,0,cusco
INDIRA MEZA FLORES,0,cusco
JOYCE VITORINO VILLEGAS,0,cusco
ELVI GALICIA RAMIREZ,0,cusco
ROBERTO NUNONCCA PACCO,0,cusco
MIRTHA QUISPE VASQUEZ,2,cusco
FLAVIO SANTIAGO PACHECO PERALTA,0,cusco
ERIKA SANDY CARLOS DUENAS,0,cusco
CARLA LINAN MEJIA,0,cusco
