ruc_proveedor,ruc_nombre,tipo_inscripcion,nombre_comercial,fecha_inscripcion,estado_contribuyente,condicion_contribuyente,direccion,actividades
20490167278,JIMCORP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - JIMCORP E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/05/2015,ACTIVO,HABIDO,CAL.MARISCAL GAMARRA MZA. F LOTE. 30 DPTO. 702 URB. FIDERANDA (EDIFICIO CREMA) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 6202 - CONSULTORIA DE INFORMATICA Y GESTION DE INSTALACIONES INFORMATICAS
20490186906,CORPORACION ANITA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CORPORACION ANITA EIRL,EMPRESA INDIVIDUAL DE RESP. LTDA,-,02/03/2010,ACTIVO,HABIDO,AV. MANCO CCAPAC NRO. 316 (PARALELA A PERU RAIL) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 4773 - VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
20490190172,GRUPO J & R CONTRATISTAS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-GRUPO J & R S.R.L,SOC.COM.RESPONS. LTDA,-,22/04/2015,ACTIVO,HABIDO,AV. HUAYRUROPATA NRO. 1634 (NRO 1634B 50M ABAJ PARD SICUAN C4P MORAD) CUSCO - CUSCO - WANCHAQ,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490197771,DJL GLOBAL CONSTRUCTORES SOCIEDAD ANONIMA CERRADA - DJL CONSTRUCTORES S.A.C.,SOCIEDAD ANONIMA CERRADA,-,17/03/2010,ACTIVO,HABIDO,CAL.LOS SAUCOS MZA. F LOTE. 23 URB. CACHIMAYO (FT DE ESSALUD C2P CREMA PORTON MADERA) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20490212753,CORPORACION VAL ROC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CORP VAL ROC S.R.L.,SOC.COM.RESPONS. LTDA,IMPORTACIONES VAL ROC SCRL.,07/04/2010,ACTIVO,HABIDO,CAL.SACSAYHUAMAN MZA. H LOTE. 5 URB. MANUEL PRADO (ALTURA DE POLLERIA LOS TOLDOS) CUSCO - CUSCO - CUSCO,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20490222716,811 SERVICIOS DE CONTROL DE SEGURIDAD Y VIGILANCIA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,811 SERVICS S.R.L.,20/04/2010,ACTIVO,HABIDO,AV. UCAYALI MZA. H LOTE. 19 (FRENTE DE GUSTITOS DEL CURA) MADRE DE DIOS - TAMBOPATA - TAMBOPATA,PRINCIPAL - 8030 - ACTIVIDADES DE INVESTIGACION
20490238396,COMERCIAL AQUINO E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/05/2010,SUSPENSION TEMPORAL,HABIDO,AV. HUAYRUROPATA NRO. 1036 (AL COSTODO DEL BANCO DE CREDITO) CUSCO - CUSCO - WANCHAQ,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490245414,HL INVERSIONES SUR ORIENTE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,HL INVERS. SUR ORIENTE EIRL.,18/05/2010,ACTIVO,HABIDO,JR. ANCASH NRO. 728 MADRE DE DIOS - TAMBOPATA - TAMBOPATA,PRINCIPAL - 4649 - VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS
20490246496,COMUNIDAD NATIVA TANGOSHIARI,"COMUNIDAD CAMPESINA, NATIVA",-,16/07/2012,ACTIVO,HABIDO,NRO. S/N COM. NATIVA TANGOSHIARI (DESPUES DE LA COMUNIDAD NATIVA KOCHIRI) CUSCO - LA CONVENCION - MEGANTONI,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490269941,ASOCIACION RURAL VIAL APU CCORI ORCCO,ASOCIACION,-,16/06/2010,ACTIVO,HABIDO,NRO. S/N ANEXO CHALANIA MATE (COMUNIDAD LLANSACORMA FRENTE AL PRONOE) CUSCO - ACOMAYO - ACOS,PRINCIPAL - 9499 - ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.
20490272225,CORPORACION CACHI SOCIEDAD ANONIMA CERRADA - CORPORACION CACHI S.A.C.,SOCIEDAD ANONIMA CERRADA,-,18/06/2010,ACTIVO,HABIDO,MZA. B LOTE. 3 A.P.V. YACANORA (ALTURACONDOR 3 CDRAS ARRIBA PORTON PLOMO) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 74218 - ACTIV.DE ARQUITECTURA E INGENIERIA
20490284665,CONSTRUCON ACUARIO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CONSTRUCON ACUARIO E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,09/02/2017,ACTIVO,HABIDO,MZA. LL LOTE. 3-B APV. VILLA LA RINCONADA CUSCO - CUSCO - SAN JERONIMO,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20490288067,REPRESENTACIONES FC LAZO'S S.R.L.,SOC.COM.RESPONS. LTDA,LAZOS SUPERMERCADO,14/07/2010,ACTIVO,HABIDO,JR. 2 DE MAYO NRO. 236 (COSTADO DE CAJA CUSCO) CUSCO - CANCHIS - SICUANI,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20490309081,ASOCIACION RURAL VIAL SUMAQ LLANKASUN,ASOCIACION,-,17/08/2010,ACTIVO,HABIDO,PZA.PUNACANCHA PREGUNTAR RUDECIENDO HUAMAN NRO. S/N COM. PUNACANCHA (30MINUTOS AGUA BUENA 953513037) CUSCO - CUSCO - SAN SEBASTIAN,PRINCIPAL - 9499 - ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.
20490320301,FAMOGA E.I.R.L,EMPRESA INDIVIDUAL DE RESP. LTDA,-,01/09/2010,ACTIVO,HABIDO,JR. APURIMAC NRO. 404 (ENTRE AVENIDA JUNI Y CUSCO) APURIMAC - ABANCAY - ABANCAY,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20490332490,CORPORACION DELTA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA /CORPORACION DELTA SRL,SOC.COM.RESPONS. LTDA,-,16/09/2010,ACTIVO,HABIDO,MZA. D LOTE. 7 APV CONSTRUCTORES (FRENTE AL GRIFO PETROSERVIS) CUSCO - CUSCO - SAN JERONIMO,"PRINCIPAL - 4530 - VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES"
20490338935,GRUPO MAQUI SOCIEDAD ANONIMA CERRADA - GRUPO MAQUI S.A.C.,SOCIEDAD ANONIMA CERRADA,-,27/09/2010,ACTIVO,HABIDO,NRO. S/N COM. CCOCHAPATA - SAQSAYHUAMAN (DETRAS DE CRISTO BLANCO) CUSCO - CUSCO - CUSCO,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490364936,"COMPANIA NEGOCIADORA DEL SUR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-""COMPANIA NEGOCIADORA DE",SOC.COM.RESPONS. LTDA,CONSUR S.C.R.L.,04/11/2010,ACTIVO,HABIDO,MZA. A LOTE. 1 APV SAN MARTIN DE PORRAS (CERCA A GRIFO SAN CRISTOBAL) CUSCO - CUSCO - SAN JERONIMO,"PRINCIPAL - 4530 - VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES"
20490365231,REPRESENTACIONES YAMAMOTOR EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,REPRESENTAC. YAMAMOTOR EIRL,04/11/2010,ACTIVO,HABIDO,AV. DOS DE MAYO NRO. 1135 MADRE DE DIOS - TAMBOPATA - TAMBOPATA,"PRINCIPAL - 4540 - VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y SUS PARTES, PIEZAS Y ACCESORIOS"
20490389769,"MULTISERVICIOS GAMA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-""MULTISERVICIOS GAMA S.R.L.""",SOC.COM.RESPONS. LTDA,-,06/12/2010,ACTIVO,HABIDO,CAL.TUPAC AMARU NRO. 115 (FRENTE AL TEMPLO DE SAN PEDRO) CUSCO - CUSCO - CUSCO,"PRINCIPAL - 4772 - VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS, COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS"
20490400088,FETRACO HNOS ESPINOZA SRL,SOC.COM.RESPONS. LTDA,-,20/12/2010,ACTIVO,HABIDO,AV. SEOANE NRO. 102 (FRENTA A TRAGAMONEDAS) APURIMAC - ABANCAY - ABANCAY,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20490408658,"A D D TECNOLOGIA, PARTES Y SUMINISTROS E.I.R.L. - A D D TECH E.I.R.L.",EMPRESA INDIVIDUAL DE RESP. LTDA,-,03/01/2011,ACTIVO,HABIDO,JR. QUILLABAMBA NRO. 347 QUILLABAMBA CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO
20490409549,JIREH BUSINESS TECHNOLOGY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - JIREH BUSINESS TECHNOLOGY,EMPRESA INDIVIDUAL DE RESP. LTDA,-,04/01/2011,ACTIVO,HABIDO,OTR.PLAZA TUPAC AMARU NRO. 114 INT. 205 OTR. PLAZA TUPAC AMARU CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 6209 - OTRAS ACTIVIDADES DE TECNOLOGIA DE LA INFORMACION Y DE SERVICIOS INFORMATICOS
20490413902,MULTISERVICIOS YARY E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,24/04/2017,ACTIVO,HABIDO,JR. AYACUCHO NRO. SN (1CDRA CT PLAZA DE ARMAS F ARENAZA) APURIMAC - ABANCAY - HUANIPACA,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20490419692,PREMEZCLADOS Y MAQUINARIAS CUSCO SOCIEDAD ANONIMA CERRADA - P&MC S.A.C.,SOCIEDAD ANONIMA CERRADA,P&MC S.A.C.,14/01/2011,ACTIVO,HABIDO,CAL.DONA VICTORIA MZA. C LOTE. 4 URB. RESIDENCIAL VICTORIA (ALT. PLAZA VEA DE LA AV. GUARDIA CIVIL) LIMA - LIMA - SANTIAGO DE SURCO,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490443054,R. HUAMANI SOLUCIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,08/02/2011,ACTIVO,HABIDO,CAL.AERO PUERTO NRO. S/N BARRIO UNION KANA (330) CUSCO - ESPINAR - ESPINAR,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490446070,B & J SERVICIOS GENERALES Y LOGISTICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,09/02/2011,ACTIVO,HABIDO,OTR.SECTOR BOLIVIA MZA. 3 LOTE. 6 URB. PERU ARBO AREQUIPA - AREQUIPA - CERRO COLORADO,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490446746,APU MARCASUNAY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - APU MARCASUNAY S.R.L.,SOC.COM.RESPONS. LTDA,-,10/02/2011,ACTIVO,HABIDO,NRO. S/N ASOC. NUEVA ESPERANZA (A 1 CDRA PARADERO DE LAMAY) CUSCO - CALCA - LAMAY,PRINCIPAL - 93098 - OTRAS ACTIVID.DE TIPO SERVICIO NCP
20490448285,COSMOS SECURITY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - COSSEC S.R.L.,SOC.COM.RESPONS. LTDA,-,11/02/2011,ACTIVO,HABIDO,JR. QUISPICANCHIS MZA. C LOTE. 06 URB. PROGRESO (FRENT PARQUE QUISPICANCHIS CASA 5 PISOS) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 8010 - ACTIVIDADES DE SEGURIDAD PRIVADA
20490463837,"""IPSA CORPORACION S.A """,SOCIEDAD ANONIMA,-,25/02/2011,ACTIVO,HABIDO,AV. LOS INCAS NRO. SN (LOCAL IPSA CASA AZUL FAM PILLACA) APURIMAC - CHINCHEROS - ANCO-HUALLO,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20490470299,GAP MAQUINARIAS PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GAP MAQUINARIAS PERU E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,03/03/2011,ACTIVO,HABIDO,AV. JUAN VELASCO ALVARADO S/N SAYLLA MZA. S LOTE. N (A 3 LOTES DE CHICHARRONERIA LA RETAMA) CUSCO - CUSCO - SAYLLA,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20490475509,INVERSIONES LLANKAY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-INVERSIONES LLANKAY E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,08/03/2011,ACTIVO,HABIDO,MZA. D LOTE. 7 A.H. TORRECHAYOC (PISTA PRINCIP.EX FINAL ET.ZORRO 3P.MARRO) CUSCO - CUSCO - CUSCO,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20490498975,R.A.R. PROVEEDORES GENERALES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - R.A.R. PROVEEDORES E.I,EMPRESA INDIVIDUAL DE RESP. LTDA,-,22/02/2019,ACTIVO,HABIDO,PJ. GUDIEL TORRE MZA. G1 LOTE. 187 URB. SANTA ROSA (ESPALDAS SUPERMERCADO ORION) CUSCO - CUSCO - WANCHAQ,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490499602,LKR INVERSIONES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,29/03/2011,ACTIVO,HABIDO,AV. EDGAR DE LA TORRE MZA. H LOTE. 6 URB. QUILLABAMBA CUSCO - LA CONVENCION - SANTA ANA,"PRINCIPAL - 4653 - VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS"
20490505424,DISTRIBUCIONES USNAYO SRL,SOC.COM.RESPONS. LTDA,-,01/04/2011,ACTIVO,HABIDO,JR. ERNESTO MONTAGNE NRO. 134 CUSCO - CANCHIS - SICUANI,"PRINCIPAL - 4540 - VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y SUS PARTES, PIEZAS Y ACCESORIOS"
20490507559,MADE INVERSIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - MADE INVERSIONES E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,04/04/2011,ACTIVO,HABIDO,AV. 25 DE JULIO MZA. B LOTE. 13 (FRENTE A PONY MOTORS) CUSCO - LA CONVENCION - SANTA ANA,"PRINCIPAL - 4653 - VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS"
20490510690,INVERSIONES HATUN RUMIS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - HATUN RUMIS E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/04/2011,ACTIVO,HABIDO,MZA. N LOTE. 23 URB. MANAHUANONCCA (FT JARD.CAST.ENCANTADO C2P VERDE) CUSCO - CUSCO - SANTIAGO,PRINCIPAL - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION
20490528556,"ZAPATA INGENIEROS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-""ZAPATA INGENIEROS S.R.L.""",SOC.COM.RESPONS. LTDA,-,20/04/2011,ACTIVO,HABIDO,MZA. D LOTE. 3 APV. SANTA MARTHA (ALTURA CC MAESTRO -CANCHA STA MARTHA) CUSCO - CUSCO - SAN JERONIMO,PRINCIPAL - 4290 - CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL
20490529528,INVERSIONES Y PROVEEDORES INTERNEXO E.I.R.L. - INVERSIONES Y PROVEEDORES INTERNEXO E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,23/04/2011,ACTIVO,HABIDO,NRO. S/N SEC. TAMAROSHARI-COMUNIDAD NATIVA DE TICUMPINIA (FRENTE A PLANTA MALVINAS) CUSCO - LA CONVENCION - MEGANTONI,"PRINCIPAL - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS"
20490533126,INVERSIONES SELU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - INVERSIONES SELU E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,27/04/2011,ACTIVO,HABIDO,AV. NICANOR LARREA NRO. S/N QUILLABAMBA (FRENTE DISCO NUMBER ONE CASA ROJA PTA MA) CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 9609 - OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.
20490541498,EMPRESA APU CHELLQQO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - EMAPU CHELLQQO S.R.L.,SOC.COM.RESPONS. LTDA,-,05/05/2011,SUSPENSION TEMPORAL,HABIDO,CAL.PONCHITO ROJO NRO. S/N (COM.ANAHUICHI CASA SR EDWIN COLQUE CCAMO) CUSCO - CHUMBIVILCAS - CHAMACA,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20490548743,EMPRESA ZOHE SAC,SOCIEDAD ANONIMA CERRADA,-,11/05/2011,ACTIVO,HABIDO,JR. APURIMAC NRO. 425 (AL COSTADO EX COMISARIA DE TALAVERA) APURIMAC - ANDAHUAYLAS - TALAVERA,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490551612,AGRONEGOCIOS H. G. EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - AGRONEGOCIOS H. G. E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,13/05/2011,ACTIVO,HABIDO,JR. VILCABAMBA MZA. C LOTE. 06 QUILLABAMBA (A 1 CDRA DEL TERMINAL DE AMPAY) CUSCO - LA CONVENCION - SANTA ANA,PRINCIPAL - 4620 - VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS
20490559605,DAKAMA SOCIEDAD ANONIMA CERRADA - DAKAMA S.A.C.,SOCIEDAD ANONIMA CERRADA,-,06/11/2014,SUSPENSION TEMPORAL,HABIDO,"AV. HUAYRUROPATA NRO. 902B (MARIO APAZA,FTE TERMINAL TERREST SICUANI) CUSCO - CUSCO - WANCHAQ","PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20490568345,SERVICIOS MULTIPLES COTCAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-COTCAR S.R.L.,SOC.COM.RESPONS. LTDA,-,25/05/2011,ACTIVO,HABIDO,CAL.LEONCIO PRADO NRO. 1155 (FRENTE AL JARDIN DE NINOS MARIA AUXILIAD) CUSCO - ESPINAR - ESPINAR,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490574825,DISTRIBUCIONES Y SERVICIOS GENERALES R & E SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - DISERGEN,SOC.COM.RESPONS. LTDA,-,01/06/2011,ACTIVO,HABIDO,CAL.CAHUIDE MZA. A LOTE. 4 (A MEDIA CDRA TERMINAL ANTIGUO FRENTE IE) CUSCO - ESPINAR - ESPINAR,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20490577255,AMAZON CONSULTING A & A SOCIEDAD ANONIMA CERRADA - AMCAA S.A.C.,SOCIEDAD ANONIMA CERRADA,-,29/10/2018,ACTIVO,HABIDO,CAR.CACHUELA KM. 1.8 (FRENTE A ASERRADERO SCHIPER CASA 4 PISOS) MADRE DE DIOS - TAMBOPATA - TAMBOPATA,PRINCIPAL - 9609 - OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.
20490577506,C & B INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - C & B INGENIEROS E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,23/08/2013,ACTIVO,HABIDO,AV. MICAELA BASTIDAS NRO. 258 INT. 305 (3P EDF EL ROBLE ALT ESSALUD X SEMAFORO) CUSCO - CUSCO - WANCHAQ,PRINCIPAL - 4210 - CONSTRUCCION DE CARRETERAS Y VIAS DE FERROCARRIL
20490596713,PROMACO SUR - ORIENTE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA. PROMACO SUR -ORIENTE E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,PROMACO SUR - ORIENTE E.I.R.L.,21/06/2011,ACTIVO,HABIDO,AV. 15 DE AGOSTO NRO. 974 A.H. HUERTO FAMILIAR MADRE DE DIOS - TAMBOPATA - TAMBOPATA,"PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20490599224,INVERSIONES S`LO STOP SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,SOLO STOP S.A.C,24/06/2011,ACTIVO,HABIDO,MZA. E LOTE. 8 DPTO. 401 OTR. CIUDAD SATELITE STA ROSA PROV. CONST. DEL CALLAO - PROV. CONST. DEL CALLAO - CALLAO,"PRINCIPAL - 4772 - VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICOS, COSMETICOS Y ARTICULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS"
20490602110,MADESCO PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - MADESCO PERU E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,28/06/2011,ACTIVO,HABIDO,AV. AREQUIPA NRO. S/N (A MEDIA CDRA ANTES DEL GRIFO CORAJE) CUSCO - CANCHIS - SICUANI,"PRINCIPAL - 0810 - EXTRACCION DE PIEDRA, ARENA Y ARCILLA"
20490609718,FERRETERIA EL PARAISO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - FERRETERIA EL PARAISO E.I.R.L,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/07/2011,ACTIVO,HABIDO,"AV. EJERCITO NRO. 745 (DEBAJO DEL PUENTE SANTIAGO,COSTADO SS.HH) CUSCO - CUSCO - CUSCO","PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20490616765,"INDUSTRIAS ATIY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-""ATIY E.I.R.L.""",EMPRESA INDIVIDUAL DE RESP. LTDA,-,15/07/2011,ACTIVO,HABIDO,MZA. F LOTE. 3 URB. SAN BORJA CUSCO - CUSCO - WANCHAQ,"PRINCIPAL - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES"
20490617818,ADOM INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-ADOM INGS. E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,ADOM INGENIEROS EIRL,15/07/2011,SUSPENSION TEMPORAL,HABIDO,"MZA. C LOTE. 11 APV. VILLA DEL SOL (CTDO EDFI 5P,PTA AZUL.HUGO HUALLPAYUNCA) CUSCO - CUSCO - SAN JERONIMO","PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490630831,FERRETERIA JHON EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - FERRETERIA JHON E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,08/08/2011,ACTIVO,HABIDO,AV. LA JOYA MZA. L LOTE. 27 A.H. LOS CEDROS (AL COSTADO DEL AYLLU A UNAS 3 CASA ABAJO) MADRE DE DIOS - TAMBOPATA - TAMBOPATA,"PRINCIPAL - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION"
20490645510,INVERSIONES Y PROVEEDORES QUILLABAMBA - PROQUILL S.R.L,SOC.COM.RESPONS. LTDA,-,22/08/2011,ACTIVO,HABIDO,JR. MACHUPICCHU NRO. 122 QUILLABAMBA (ESQUINA DE COMPANIA DE BOMBEROS) CUSCO - LA CONVENCION - SANTA ANA,"PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
